X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
71.519554819245,1
72.519554819245,2
104.27810269653,3
162.748470911285,4
220.781071202206,5
221.781071202206,6
223.781071202206,7
329.35465206271,8
