X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
77.658816165885,1
78.658816165885,2
98.163169237288,3
163.350498769163,4
224.481267818441,5
225.481267818441,6
227.481267818441,7
231.481267818441,8
239.481267818441,9
308.153999485887,10
