X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
101.166609848588,1
102.166609848588,2
168.33962700909,3
219.263574518332,4
220.263574518332,5
222.263574518332,6
226.263574518332,7
401.213971229213,8
