X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
66.736935697887,1
67.736935697887,2
103.076681045546,3
175.139293867731,4
228.04717351534,5
362.928498023608,6
436.490006443299,7
