X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.642585391294,0.416312
30.820040407544,0.167455
30.998005561736,0.167965
31.176474916435,0.168469
31.354478501767,0.168004
31.534409477393,0.169931
31.711657502074,0.167248
31.890437700527,0.16878
32.067590056827,0.167152
32.247975175291,0.170385
32.426355928778,0.168381
32.611839266033,0.175483
32.794800171616,0.172961
32.972638426512,0.167838
33.154768925264,0.17213
33.336411644013,0.171643
33.521667804168,0.175256
33.702073479608,0.170406
33.890972233092,0.178899
34.079670881374,0.178699
34.333646149475,0.243975
35.769466955455,1.42582
163.443216173531,127.664
164.079779608316,0.626563
164.469494872456,0.379715
164.736318654124,0.256824
165.004269776754,0.257951
165.271668116056,0.257398
165.53536489786,0.253697
165.799570035362,0.254205
166.062558140399,0.252988
166.32394229215,0.251384
166.586467877003,0.252526
166.849005795611,0.252538
167.112727334186,0.253722
167.374464767816,0.251737
167.63613028964,0.251666
167.900569661296,0.254439
168.162841707306,0.252272
168.42463742058,0.251796
168.687389480839,0.252752
168.949520656572,0.252131
169.212720190042,0.2532
169.474170284484,0.25145
169.736319781763,0.252149
169.997810814498,0.251491
170.259495739722,0.251685
170.521235538383,0.25174
170.783190431639,0.251955
171.044885461621,0.251695
171.30877389312,0.253888
171.570242679987,0.251469
171.8318645646,0.251622
172.094327524601,0.252463
172.355616584372,0.251289
172.619500958701,0.253884
172.881648189727,0.252147
173.14303732748,0.251389
173.405111356556,0.252074
173.666840674527,0.251729
173.928892945526,0.252052
174.191936854852,0.253044
174.453469638727,0.251533
174.716977606683,0.253508
174.980063067981,0.253085
175.245054356315,0.254991
175.507048289662,0.251994
175.769454528615,0.252406
176.031902869089,0.252448
176.293508284973,0.251605
176.556315965586,0.252808
176.819561483509,0.253246
177.081131184774,0.25157
177.343004952943,0.251874
177.6062939606,0.253289
177.867901957049,0.251608
178.137542263191,0.25964
178.399086704925,0.251544
178.666328060676,0.257241
178.928663438879,0.252335
179.190691018696,0.252028
179.454158115352,0.253467
179.715539762315,0.251382
179.978503700196,0.252964
180.242544767533,0.254041
180.507256158905,0.254711
180.776166524172,0.25891
181.043127634331,0.256961
181.31064578887,0.257518
181.573932536597,0.253287
181.837710313039,0.253778
182.102100174688,0.25439
182.365572159624,0.253472
182.630509957643,0.254938
182.895267728076,0.254758
183.158131368487,0.252864
183.429078331226,0.260947
183.696623377704,0.257545
183.964955092638,0.258332
185.51454989457,1.53959
186.061819756746,0.53727
187.591036546845,1.51922
188.272258452508,0.671222
190.234288514502,1.95203
257.4731048204,67.2288
258.35860370548,0.875499
258.808993559163,0.44039
259.118972437895,0.299979
259.427157402546,0.298185
259.734278946553,0.297122
260.039838227323,0.295559
260.342330609905,0.292492
260.643998470456,0.291668
260.945811766457,0.291813
261.248635696004,0.292824
261.550381074998,0.291745
261.853739520393,0.293358
262.155922700908,0.292183
262.458657678665,0.292735
262.760181800273,0.291524
263.063688965663,0.293507
263.365584896123,0.291896
263.667361154337,0.291776
263.969967224228,0.292606
264.273510100287,0.293543
264.575564501178,0.292054
264.878159177163,0.292595
265.181726686377,0.293568
265.485187979486,0.293461
265.788651175596,0.293463
266.090193867904,0.291543
266.392312210843,0.292118
266.695020028266,0.292708
266.997159426085,0.292139
267.298825030458,0.291666
267.603689932743,0.294865
267.905670711147,0.291981
268.210703003303,0.295032
268.515377586752,0.294675
268.817602062965,0.292224
269.119334429654,0.291732
269.42108624272,0.291752
269.723363552738,0.292277
270.031522533702,0.298159
270.333525912404,0.292003
270.636542555925,0.293017
270.938998369691,0.292456
271.242464911658,0.293467
271.544872881438,0.292408
271.847303022605,0.29243
272.151584606146,0.294282
272.454775828974,0.293191
272.757502722462,0.292727
273.062594606679,0.295092
273.367065029685,0.29447
273.67194454694,0.29488
273.974766147413,0.292822
274.277083819117,0.292318
274.579579291791,0.292495
274.882397150328,0.292818
275.185544246476,0.293147
275.49189324319,0.296349
275.793978371098,0.292085
276.099216657418,0.295238
276.404701492823,0.295485
276.714547075208,0.299846
277.018461947326,0.293915
277.322281835486,0.29382
277.627465246445,0.295183
277.93577463036,0.298309
278.24025537674,0.294481
278.557144453101,0.306889
278.869773042846,0.302629
279.171586903184,0.291814
279.474970206459,0.293383
279.782302139125,0.297332
280.085821511248,0.293519
280.390719755883,0.294898
280.699987473447,0.299268
281.009567702231,0.29958
281.31240334493,0.292836
281.635825433814,0.313422
281.943917472446,0.298092
282.25320062897,0.299283
282.557108379909,0.293908
282.860092128669,0.292984
283.171434956414,0.301343
283.47907732665,0.297642
283.813969694641,0.324892
284.26252549875,0.438556
284.607395744319,0.33487
284.946102379819,0.328707
285.272140697482,0.316038
285.607295611882,0.325155
285.912111322417,0.294816
286.238965160973,0.316854
286.564474402158,0.315509
286.882422308369,0.307948
288.371667483855,1.47925
290.514189312655,2.13252
