X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
65.998231209071,1
66.998231209071,2
105.31127801232,3
165.329841312609,4
230.132731789352,5
401.725155242054,6
435.724486272614,7
