X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.228522262945,7.53055e+06
30.311959517543,7.53055e+06
30.394993054043,7.53055e+06
30.395977813565,7.53055e+06
30.477945604353,7.53055e+06
30.479990178636,7.53055e+06
30.48153075292,7.53055e+06
30.483305327204,7.53055e+06
30.561916182341,7.53055e+06
30.563778997221,7.53055e+06
30.564434812101,7.53055e+06
30.565054626981,7.53055e+06
30.565710441861,7.53055e+06
30.566177256741,7.53055e+06
30.566608071621,7.53055e+06
30.567002886501,7.53055e+06
30.645588725666,7.53055e+06
30.64618856828,7.53055e+06
30.738829583168,7.53065e+06
30.739796453638,7.53065e+06
30.741497324108,7.53065e+06
30.742153194578,7.53065e+06
30.742818065048,7.53065e+06
30.743455935518,7.53065e+06
30.744111805988,7.53065e+06
30.744722676458,7.53065e+06
30.745117546928,7.53065e+06
30.745602417398,7.53065e+06
30.746231287868,7.53065e+06
30.746743158338,7.53065e+06
30.747408028808,7.53065e+06
30.748054899278,7.53065e+06
30.821728244572,7.53065e+06
30.822586052642,7.53065e+06
30.824834951024,7.53065e+06
30.917476021717,7.53075e+06
30.919156920098,7.53075e+06
30.92022684641,7.53075e+06
30.920711772722,7.53075e+06
30.921187699034,7.53075e+06
30.921807625346,7.53075e+06
30.922287412008,7.53075e+06
30.923446310389,7.53075e+06
30.924930208771,7.53075e+06
30.925469135083,7.53075e+06
30.925954061395,7.53075e+06
30.927430987707,7.53075e+06
30.928086914019,7.53075e+06
30.928724840331,7.53075e+06
31.000500739032,7.53075e+06
31.002027575013,7.53075e+06
31.007107529375,7.53075e+06
31.099748642083,7.53085e+06
31.100296610763,7.53085e+06
31.101877576759,7.53085e+06
31.103200559757,7.53085e+06
31.103676542755,7.53085e+06
31.104143525753,7.53085e+06
31.104790508751,7.53085e+06
31.105275491749,7.53085e+06
31.105796474747,7.53085e+06
31.107020245657,7.53085e+06
31.107765200019,7.53085e+06
31.108501154381,7.53085e+06
31.109157137379,7.53085e+06
31.110540063104,7.53085e+06
31.183222370739,7.53085e+06
31.183732291337,7.53085e+06
31.184341274335,7.53085e+06
31.276982430211,7.53095e+06
31.279158413207,7.53095e+06
31.281325437331,7.53095e+06
31.281738449393,7.53095e+06
31.282331461455,7.53095e+06
31.283038359729,7.53095e+06
31.284496371791,7.53095e+06
31.285017383853,7.53095e+06
31.285457395915,7.53095e+06
31.285879407977,7.53095e+06
31.287168420038,7.53095e+06
31.2878064321,7.53095e+06
31.288478444162,7.53095e+06
31.289098456224,7.53095e+06
31.359998233601,7.53095e+06
31.363180166259,7.53095e+06
31.363744207021,7.53095e+06
31.456385420204,7.53105e+06
31.457541489116,7.53105e+06
31.458602558028,7.53105e+06
31.45987162694,7.53105e+06
31.460914695852,7.53105e+06
31.461579764764,7.53105e+06
31.462695833676,7.53105e+06
31.463135902588,7.53105e+06
31.4637469715,7.53105e+06
31.464259040412,7.53105e+06
31.464654109324,7.53105e+06
31.465175178236,7.53105e+06
31.465705247148,7.53105e+06
31.46616331606,7.53105e+06
31.539446279873,7.53105e+06
31.546039424209,7.53105e+06
31.547349520679,7.53105e+06
31.640936789154,7.53115e+06
31.641634912942,7.53115e+06
31.64207503673,7.53115e+06
31.643096160518,7.53115e+06
31.644804408094,7.53115e+06
31.645271531882,7.53115e+06
31.64588265567,7.53115e+06
31.646863779458,7.53115e+06
31.653561903246,7.53115e+06
31.654092027034,7.53115e+06
31.655298150822,7.53115e+06
31.65570227461,7.53115e+06
31.656088398398,7.53115e+06
31.656510522186,7.53115e+06
31.725018951033,7.53115e+06
31.725886012421,7.53115e+06
31.726432163283,7.53115e+06
31.819073485905,7.53125e+06
31.820202663595,7.53125e+06
31.821083841285,7.53125e+06
31.821578018975,7.53125e+06
31.822126196665,7.53125e+06
31.822557374355,7.53125e+06
31.824211391076,7.53125e+06
31.824876568766,7.53125e+06
31.825532746456,7.53125e+06
31.828116924146,7.53125e+06
31.828746101836,7.53125e+06
31.829213279526,7.53125e+06
31.829788457216,7.53125e+06
31.831111634906,7.53125e+06
31.902134453874,7.53125e+06
31.902983569164,7.53125e+06
31.903565773456,7.53125e+06
31.997621136093,7.53135e+06
31.998642340385,7.53135e+06
31.999028544677,7.53135e+06
32.000162762145,7.53135e+06
32.001418966434,7.53135e+06
32.002345170725,7.53135e+06
32.003890632013,7.53135e+06
32.004393862657,7.53135e+06
32.005023093301,7.53135e+06
32.006234987891,7.53135e+06
32.006774218535,7.53135e+06
32.008202396474,7.53135e+06
32.009640600765,7.53135e+06
32.010961805056,7.53135e+06
32.085298178347,7.53135e+06
32.085963408991,7.53135e+06
32.086365639635,7.53135e+06
32.179007041674,7.53145e+06
32.180661272317,7.53145e+06
32.181145502961,7.53145e+06
32.183730625129,7.53145e+06
32.184286881871,7.53145e+06
32.184906138613,7.53145e+06
32.187190395353,7.53145e+06
32.187863652095,7.53145e+06
32.188987908837,7.53145e+06
32.189617165579,7.53145e+06
32.190210422321,7.53145e+06
32.195263935803,7.53145e+06
32.197683192543,7.53145e+06
32.198087449285,7.53145e+06
32.262384088317,7.53145e+06
32.265024541282,7.53145e+06
32.26559782387,7.53145e+06
32.358239277598,7.53155e+06
32.359305585774,7.53155e+06
32.36035789395,7.53155e+06
32.360825202126,7.53155e+06
32.365045407945,7.53155e+06
32.365584716121,7.53155e+06
32.368057973119,7.53155e+06
32.369480281295,7.53155e+06
32.370145589471,7.53155e+06
32.372603897647,7.53155e+06
32.373188205823,7.53155e+06
32.376620513999,7.53155e+06
32.377150822175,7.53155e+06
32.381941130351,7.53155e+06
32.442481375416,7.53155e+06
32.44305670892,7.53155e+06
32.443459042424,7.53155e+06
32.538767880311,7.53165e+06
32.542250213813,7.53165e+06
32.543823547316,7.53165e+06
32.544371905888,7.53165e+06
32.54550626446,7.53165e+06
32.546883623032,7.53165e+06
32.548179981604,7.53165e+06
32.550164340176,7.53165e+06
32.550622698748,7.53165e+06
32.55109005732,7.53165e+06
32.551476415892,7.53165e+06
32.551979774464,7.53165e+06
32.552429133036,7.53165e+06
32.558943215855,7.53165e+06
32.621622028263,7.53165e+06
32.625067299365,7.53165e+06
32.626314682741,7.53165e+06
32.719758236733,7.53175e+06
32.720680644649,7.53175e+06
32.721742052565,7.53175e+06
32.722344460481,7.53175e+06
32.722775868397,7.53175e+06
32.723198276313,7.53175e+06
32.729163536985,7.53175e+06
32.732346944901,7.53175e+06
32.735202352817,7.53175e+06
32.735840760733,7.53175e+06
32.738470168649,7.53175e+06
32.740514576565,7.53175e+06
32.741035984481,7.53175e+06
32.741656392397,7.53175e+06
32.80332067617,7.53175e+06
32.805851108362,7.53175e+06
32.806478540554,7.53175e+06
32.900047131091,7.53185e+06
32.903077587291,7.53185e+06
32.904112043491,7.53185e+06
32.905345499691,7.53185e+06
32.907857955891,7.53185e+06
32.908397412091,7.53185e+06
32.909026868291,7.53185e+06
32.909656324491,7.53185e+06
32.910700780691,7.53185e+06
32.911276236891,7.53185e+06
32.911842693091,7.53185e+06
32.914526149291,7.53185e+06
32.915119605491,7.53185e+06
32.915785061691,7.53185e+06
32.983090364269,7.53185e+06
32.985966758069,7.53185e+06
32.986504214269,7.53185e+06
33.079875840684,7.53195e+06
33.082193320621,7.53195e+06
33.082741800559,7.53195e+06
33.084976640358,7.53195e+06
33.087384120296,7.53195e+06
33.088488600233,7.53195e+06
33.091260080169,7.53195e+06
33.094366560107,7.53195e+06
33.094798040045,7.53195e+06
33.096328519983,7.53195e+06
33.097615999921,7.53195e+06
33.100038479859,7.53195e+06
33.100866971547,7.53195e+06
33.102190474985,7.53195e+06
33.163972109349,7.53195e+06
33.165577006825,7.53195e+06
33.166725510263,7.53195e+06
33.259367183705,7.53205e+06
33.26339768714,7.53205e+06
33.264585213894,7.53205e+06
33.265079740648,7.53205e+06
33.265655267402,7.53205e+06
33.266212794156,7.53205e+06
33.268313204328,7.53205e+06
33.276181211201,7.53205e+06
33.288196222856,7.53205e+06
33.28877174961,7.53205e+06
33.289338276364,7.53205e+06
33.291935803118,7.53205e+06
33.293304329872,7.53205e+06
33.295150856626,7.53205e+06
33.343654498957,7.53205e+06
33.346403939992,7.53205e+06
33.347022489786,7.53205e+06
33.440375209307,7.53215e+06
33.465339759088,7.53215e+06
33.466410759086,7.53215e+06
33.46713830888,7.53215e+06
33.468324858673,7.53215e+06
33.469718408466,7.53215e+06
33.470949958259,7.53215e+06
33.480884508048,7.53215e+06
33.482045057842,7.53215e+06
33.482790619018,7.53215e+06
33.484130191575,7.53215e+06
33.485478764132,7.53215e+06
33.489404909247,7.53215e+06
33.525274570086,7.53215e+06
33.550949457801,7.53215e+06
33.633820778529,7.53215e+06
33.641230395785,7.53215e+06
33.734831035498,7.53225e+06
33.752629652752,7.53225e+06
33.756058570322,7.53225e+06
33.757934848702,7.53225e+06
33.761210766272,7.53225e+06
33.761732405462,7.53225e+06
33.818441462491,7.53225e+06
33.835520079746,7.53225e+06
33.837882358126,7.53225e+06
33.850064471646,7.53225e+06
33.850700110834,7.53225e+06
33.853816771676,7.53225e+06
33.854401432518,7.53225e+06
33.911218910997,7.53225e+06
33.911641593213,7.53225e+06
33.912071275429,7.53225e+06
34.005352126535,7.53235e+06
34.008348808749,7.53235e+06
34.009415512055,7.53235e+06
34.013240918666,7.53235e+06
34.03488620047,7.53235e+06
