X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
64.784980229891,1
65.784980229891,2
102.479646801311,3
103.377732253833,4
104.377732253833,5
104.505207528347,6
105.505207528347,7
165.097169608,8
229.189307318089,9
230.189307318089,10
357.131611713002,11
430.822527878369,12
