X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
77.524450228319,1
78.524450228319,2
103.379591386008,3
156.059741265531,4
222.284765423787,5
223.284765423787,6
225.284765423787,7
229.284765423787,8
237.284765423787,9
327.151441805917,10
