X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
80.768307087098,1
81.768307087098,2
102.326571904258,3
169.334957581033,4
233.396044948163,5
344.161604949211,6
