X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
68.196274848059,1
69.196274848059,2
102.520375013222,3
107.83476441214,4
108.83476441214,5
109.254705126985,6
110.254705126985,7
163.787834960931,8
225.51113522407,9
387.479236933221,10
