X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.647923609694,0.420232
30.830808702325,0.172885
31.010455307943,0.169647
31.189678991239,0.169224
31.368984901309,0.169306
31.549721359983,0.170736
31.728592670756,0.168871
31.907522303953,0.16893
32.086614338077,0.169092
32.272455014934,0.175841
32.451981148992,0.169526
32.631977389852,0.169996
32.810944640781,0.168967
32.997320716278,0.176376
33.189072915559,0.181752
33.368943764245,0.169871
33.561830910283,0.182887
33.747465616114,0.175635
33.944489129377,0.187024
34.133807798566,0.179319
34.401238450859,0.257431
34.71095845813,0.29972
35.192980649981,0.472022
35.575846111522,0.372865
291.411452567953,255.826
356.482390362719,65.0609
357.222952731659,0.730562
357.671824397035,0.438872
357.981600280339,0.299776
358.289031146105,0.297431
358.595304267957,0.296273
358.900736563445,0.295432
359.205131453555,0.294395
359.507754857585,0.292623
359.811099123055,0.293344
360.113959763885,0.292861
360.418925404715,0.294966
360.721961184105,0.293036
361.024657483441,0.292696
361.329829124271,0.295172
361.632846765101,0.293018
361.935520781291,0.292674
362.241429296041,0.295909
362.544935561511,0.293506
362.847922202341,0.292987
363.150326218531,0.292404
363.454768484001,0.294442
363.757782124831,0.293014
364.062312014941,0.29453
364.366127418971,0.293815
364.669249059801,0.293122
364.972577700631,0.293329
365.275897527652,0.29332
365.579482307042,0.293585
365.883321323232,0.293839
366.187574588702,0.294253
366.490751604892,0.293177
366.794239870362,0.293488
367.099017511192,0.294778
367.401565527382,0.292548
367.704651168212,0.293086
368.007154184402,0.292503
368.313370323792,0.296216
368.617612589262,0.294242
368.921387524087,0.293775
369.226922038837,0.295535
369.529632055027,0.29271
369.833514439838,0.293882
370.136438080668,0.292924
370.440918721498,0.294481
370.743682737688,0.292764
371.047263378518,0.293581
371.351661902874,0.294399
371.655166919064,0.293505
371.958402935254,0.293236
372.260925737088,0.292523
372.564151141118,0.293225
372.869353031228,0.295202
373.173169435258,0.293816
373.476386451448,0.293217
373.780246467638,0.29386
374.082983483828,0.292737
374.386289124658,0.293306
374.689381140848,0.293092
374.992082157038,0.292701
375.294630173228,0.292548
375.597634814058,0.293005
375.900783454888,0.293149
376.207467843558,0.296684
376.510616484388,0.293149
376.813450125218,0.292834
377.116093766048,0.292644
377.419519170078,0.293425
377.722487810908,0.292969
378.030409950298,0.297922
378.334215591128,0.293806
378.637513607318,0.293298
378.940177623508,0.292664
379.246078513618,0.295901
379.549618154448,0.29354
379.852670170638,0.293052
380.156034811627,0.293365
380.459920830614,0.293886
380.766577989412,0.296657
381.069672652565,0.293095
381.372031699044,0.292359
381.675789761163,0.293758
381.978445247412,0.292655
382.283676287444,0.295231
382.588953370241,0.295277
382.89250952456,0.293556
383.197680143602,0.295171
383.500397944417,0.292718
383.804975577954,0.294578
384.109348819672,0.294373
384.412389877282,0.293041
384.717084710508,0.294695
385.020707159833,0.293622
385.325409014565,0.294702
385.630993337768,0.295584
385.934180966259,0.293188
386.238442035412,0.294261
386.541492611844,0.293051
386.847635461801,0.296143
387.150462383875,0.292827
387.452966398968,0.292504
387.760718949704,0.297753
388.063465810607,0.292747
388.368380839604,0.294915
388.675316861513,0.296936
388.979007262252,0.29369
389.282642753835,0.293635
389.586270365078,0.293628
389.889673082804,0.293403
390.19509410478,0.295421
390.50168503805,0.296591
390.804432872471,0.292748
391.109427690426,0.294995
391.420487857433,0.30106
391.736461880862,0.305974
392.041370371872,0.294908
392.352587212088,0.301217
392.665041686631,0.302454
392.977551064805,0.302509
393.280491746674,0.292941
393.606689836334,0.316198
393.91280029467,0.29611
394.364451069685,0.441651
394.812747509243,0.438296
395.131285846374,0.308538
395.452547833196,0.311262
395.768575223,0.306027
396.075570323911,0.296995
396.381278953096,0.295709
396.692167702605,0.300889
396.998187700705,0.29602
397.310033237717,0.301846
397.619244689892,0.299211
397.929530263104,0.300286
398.236347161981,0.296817
398.54571850272,0.299371
398.861583173594,0.305865
399.341002028737,0.469419
399.795372031184,0.44437
400.319272760867,0.513901
400.816627839063,0.487355
401.309735429439,0.483108
402.789367450741,1.46963
