X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
61.636721167468,1
62.636721167468,2
105.448244268957,3
165.852958247083,4
227.162246858196,5
327.79271877505,6
