X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
70.397283088987,1
71.397283088987,2
101.97846196758,3
102.97846196758,4
170.166193287813,5
223.988037321208,6
224.988037321208,7
226.988037321208,8
321.794569499545,9
438.058304921319,10
