X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
58.242691548614,1
59.242691548614,2
104.094067330679,3
171.550204364649,4
229.273021351637,5
392.537083717059,6
