X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
64.176298112792,1
65.176298112792,2
102.812449693064,3
164.674159543653,4
223.422371474748,5
224.422371474748,6
226.422371474748,7
230.422371474748,8
392.717034237548,9
