X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.644470066771,0.416752
30.825095071766,0.170625
31.002311573081,0.167217
31.18062216581,0.168311
31.357827018613,0.167205
31.53592732593,0.1681
31.715619809567,0.169692
31.89535034429,0.169731
32.073666975279,0.168317
32.251424119747,0.167757
32.436086124788,0.174662
32.620568070745,0.174482
32.803766879681,0.173199
32.982436415156,0.16867
33.172346994799,0.179911
33.384283959831,0.201937
33.653935301807,0.259651
33.852720103647,0.188785
34.038254006707,0.175534
34.234784021462,0.18653
34.550658191318,0.305874
34.820773168842,0.260115
35.056602814016,0.22583
35.263233325625,0.196631
35.467038656607,0.193805
36.763295258601,1.28626
