X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.64373670379,0.416008
30.82131927372,0.167583
30.999916786597,0.168598
31.17791470369,0.167998
31.355563887825,0.167649
31.535250313907,0.169686
31.715334134629,0.170084
31.892805957749,0.167472
32.071289880051,0.168484
32.24961921532,0.168329
32.429163632905,0.169544
32.60651248414,0.167349
32.792403573593,0.175891
32.985529418248,0.183126
33.163733420211,0.168204
33.34267961233,0.168946
33.521077525909,0.168398
33.707420335445,0.176343
33.925125770122,0.207705
34.213596394818,0.278471
34.422623203849,0.199027
34.642375376608,0.209752
37.912939235117,3.26056
70.899240878149,32.9763
71.413615513581,0.504375
71.804830712601,0.381215
72.073956407249,0.259126
72.344113099311,0.260157
72.610097194111,0.255984
72.874042343931,0.253945
73.135925583387,0.251883
73.398675706914,0.25275
73.660941756809,0.252266
73.923167406452,0.252226
74.185372739741,0.252205
74.447355738084,0.251983
74.710004074628,0.252648
74.971763248677,0.251759
75.234038717082,0.252275
75.496730053785,0.252691
75.759285411693,0.252555
76.023287557245,0.254002
76.286466532942,0.253179
76.552413404979,0.255947
76.815122556017,0.252709
77.078428929637,0.253306
77.341470069006,0.253041
77.604001594301,0.252532
77.866574663343,0.252573
78.134331384972,0.257757
78.397697887618,0.253367
78.662297111218,0.254599
78.925913967745,0.253617
79.195696088136,0.259782
79.473671535948,0.267975
79.757589510575,0.273918
80.021383562574,0.253794
80.295238427227,0.263855
80.566266127392,0.261028
80.845300955068,0.269035
81.108818321205,0.253517
81.376721868502,0.257904
82.804094820181,1.41737
83.63435607528,0.820261
115.421592864207,31.7772
115.81330628345,0.381713
116.081026973651,0.257721
116.348106997785,0.25708
116.614462204284,0.256355
116.877885149912,0.253423
117.14034933721,0.252464
117.402698815636,0.252349
117.664952757896,0.252254
117.927308607975,0.252356
118.189197070237,0.251888
118.451744953721,0.252548
118.713300603053,0.251556
118.9763854936,0.253085
119.238433120845,0.252048
119.501652191676,0.253219
119.764667114318,0.253015
120.02684122507,0.252174
120.289015677429,0.252174
120.551103188344,0.252088
120.815248155676,0.254145
121.076957898935,0.25171
121.33907877228,0.252121
121.601173452415,0.252095
121.863798614507,0.252625
122.125742842155,0.251944
122.387318187584,0.251575
122.649877960621,0.25256
122.912386734594,0.252509
123.174097468508,0.251711
123.436457588945,0.25236
123.698078572011,0.251621
123.959780698844,0.251702
124.22251026864,0.25273
124.48489400305,0.252384
124.747052915954,0.252159
125.010141696861,0.253089
125.272901391902,0.25276
125.535051799402,0.25215
125.797137335441,0.252086
126.059339494607,0.252202
126.322710359594,0.253371
126.586434019108,0.253724
126.848325549253,0.251892
127.111768559551,0.253443
127.373659101453,0.251891
127.636864550898,0.253205
127.902470403056,0.255606
128.171039876477,0.258569
128.433643182003,0.252603
128.695365614438,0.251722
128.962861670225,0.257496
129.226733319482,0.253872
129.489252151867,0.252519
129.753280591346,0.254028
130.015689726702,0.252409
130.280543121949,0.254853
130.545654471612,0.255111
130.816336537121,0.260682
131.083797343417,0.257461
131.346321067414,0.252524
131.613433158427,0.257112
131.880459998651,0.257027
132.146073689255,0.255614
132.411197294322,0.255124
132.680302757846,0.259105
132.94537369493,0.255071
133.217406497095,0.262033
133.482698260876,0.255292
133.747975151486,0.255277
134.032024697244,0.27405
134.424683756875,0.382659
134.703731954945,0.269048
135.004057889493,0.290326
135.301555137511,0.287497
135.59838224904,0.286827
135.865913661481,0.257531
136.137521278308,0.261608
136.593331279905,0.44581
139.528436538209,2.92511
174.726388183157,35.188
175.11802690402,0.381639
175.38771183059,0.259685
175.656748748604,0.259037
175.926557693094,0.259809
176.191300537518,0.254743
176.453871250781,0.252571
176.716513578989,0.252642
176.978993027162,0.252479
177.242010609252,0.253018
177.505988257284,0.253978
177.771322081098,0.255334
178.034322264282,0.253
178.296778275948,0.252456
178.562050438901,0.255272
178.823683642667,0.251633
179.086900772378,0.253217
179.351171670885,0.254271
179.616558160922,0.255386
179.882230056668,0.255672
180.145414643792,0.253185
180.410994162331,0.25558
180.679384810122,0.258391
180.942311781432,0.252927
181.206039108273,0.253727
181.471958994696,0.25592
181.734160248682,0.252201
182.000088933638,0.255929
182.270290035691,0.260201
182.537209190555,0.256919
182.801433977533,0.254225
183.071274486471,0.259841
183.349990988243,0.268717
183.662521458501,0.30253
184.054034367962,0.381513
184.329877638269,0.265843
184.611755180692,0.271878
184.878796597171,0.257041
185.156715055876,0.267918
186.555506030557,1.38879
187.08527722877,0.519771
187.533380241215,0.438103
253.485518641905,65.9421
254.2233053423,0.727787
254.671882509395,0.438577
254.981387569949,0.299505
255.287924593554,0.296537
255.59348948518,0.295565
255.897595370072,0.294106
256.199985748292,0.29239
256.502106068498,0.29212
256.804300705605,0.292195
257.106751384793,0.292451
257.410387617669,0.293636
257.712689326164,0.292302
258.015117036981,0.292428
258.318139572107,0.293023
258.620869302242,0.29273
258.923333001886,0.292464
259.225990767117,0.292658
259.528246183596,0.292255
259.83011462027,0.291868
260.132001079736,0.291886
260.437073375158,0.295072
260.739849884368,0.292777
261.042156826469,0.292307
261.344070398141,0.291914
261.645930005683,0.29186
261.948282080259,0.292352
262.250302667413,0.292021
262.552690836262,0.292388
262.855196055745,0.292505
263.15722700305,0.292031
263.460970193265,0.293743
263.764536559591,0.293566
264.066361176876,0.291825
264.3683654898,0.292004
264.670966141337,0.292601
264.973237775505,0.292272
265.27598892261,0.292751
265.581787828994,0.295799
265.885751631133,0.293964
266.188909545214,0.293158
266.49118153371,0.292272
266.793750600977,0.292569
267.095737103681,0.291987
267.399075327999,0.293338
