X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
80.38391032114,1
81.38391032114,2
105.037948944,3
161.707398628235,4
231.705187115312,5
374.719032378114,6
