X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.22653402503,7.5304e+06
30.309675585012,7.5304e+06
30.392611454388,7.5304e+06
30.393230186262,7.5304e+06
30.476004069402,7.5304e+06
30.478683801274,7.5304e+06
30.480404320078,7.5304e+06
30.48145207948,7.5304e+06
30.558871288611,7.5304e+06
30.560547526615,7.5304e+06
30.561592712013,7.5304e+06
30.563915499085,7.5304e+06
30.566292286157,7.5304e+06
30.566822073229,7.5304e+06
30.567486860301,7.5304e+06
30.570124647373,7.5304e+06
30.642088615548,7.5304e+06
30.642625430282,7.5304e+06
30.735149474126,7.5305e+06
30.737313316615,7.5305e+06
30.737726159105,7.5305e+06
30.738616001595,7.5305e+06
30.739145844085,7.5305e+06
30.739711686575,7.5305e+06
30.740124529065,7.5305e+06
30.740672371555,7.5305e+06
30.741139214045,7.5305e+06
30.741786056535,7.5305e+06
30.742432899025,7.5305e+06
30.742901436198,7.5305e+06
30.743467278688,7.5305e+06
30.743923065666,7.5305e+06
30.819003468038,7.5305e+06
30.821337090618,7.5305e+06
30.82190096095,7.5305e+06
30.914425060429,7.5306e+06
30.91576393076,7.5306e+06
30.916748828922,7.5306e+06
30.917323727084,7.5306e+06
30.918833523408,7.5306e+06
30.91938142157,7.5306e+06
30.919794319732,7.5306e+06
30.920459217894,7.5306e+06
30.920845116056,7.5306e+06
30.921483014218,7.5306e+06
30.92188691238,7.5306e+06
30.922380810542,7.5306e+06
30.923280708704,7.5306e+06
30.923873606866,7.5306e+06
30.997325096093,7.5306e+06
31.000455612456,7.5306e+06
31.00090253851,7.5306e+06
31.093426679796,7.5307e+06
31.09454660585,7.5307e+06
31.095454531904,7.5307e+06
31.096119457958,7.5307e+06
31.097406384012,7.5307e+06
31.097936310066,7.5307e+06
31.09832223612,7.5307e+06
31.100315176172,7.5307e+06
31.100880102226,7.5307e+06
31.103398028278,7.5307e+06
31.104124954332,7.5307e+06
31.104752880386,7.5307e+06
31.10530880644,7.5307e+06
31.105783732494,7.5307e+06
31.176407757353,7.5307e+06
31.177238621007,7.5307e+06
31.177829575063,7.5307e+06
31.270353758638,7.5308e+06
31.271437741268,7.5308e+06
31.273077666749,7.5308e+06
31.273589649379,7.5308e+06
31.274191632009,7.5308e+06
31.275514614639,7.5308e+06
31.275945597269,7.5308e+06
31.276367579899,7.5308e+06
31.276996562529,7.5308e+06
31.277643545159,7.5308e+06
31.278119527789,7.5308e+06
31.278703510419,7.5308e+06
31.279143493049,7.5308e+06
31.280169475679,7.5308e+06
31.353145893271,7.5308e+06
31.35412957052,7.5308e+06
31.354639582152,7.5308e+06
31.447587450384,7.5309e+06
31.448180490778,7.5309e+06
31.451156846658,7.5309e+06
31.451794887052,7.5309e+06
31.452297927446,7.5309e+06
31.45277396784,7.5309e+06
31.453340008234,7.5309e+06
31.455726048628,7.5309e+06
31.456337089022,7.5309e+06
31.456750129416,7.5309e+06
31.45734316981,7.5309e+06
31.457837210204,7.5309e+06
31.458286250598,7.5309e+06
31.460862974606,7.5309e+06
31.531810682749,7.5309e+06
31.532394751293,7.5309e+06
31.533066819837,7.5309e+06
31.62559111739,7.531e+06
31.626603213488,7.531e+06
31.627025309586,7.531e+06
31.627456405684,7.531e+06
31.627950501782,7.531e+06
31.62876859788,7.531e+06
31.629803693978,7.531e+06
31.634019597195,7.531e+06
31.634531693293,7.531e+06
31.635734734282,7.531e+06
31.637352802825,7.531e+06
31.637909898923,7.531e+06
31.639346939912,7.531e+06
31.641919008454,7.531e+06
31.708329364647,7.531e+06
31.710642686639,7.531e+06
31.711161810051,7.531e+06
31.806254746985,7.5311e+06
31.807926870396,7.5311e+06
31.811301993807,7.5311e+06
31.811751144291,7.5311e+06
31.812272294775,7.5311e+06
31.812811445259,7.5311e+06
31.814371487452,7.5311e+06
31.814865637936,7.5311e+06
31.81537778842,7.5311e+06
31.816502938904,7.5311e+06
31.816970089388,7.5311e+06
31.817401239872,7.5311e+06
31.819250351336,7.5311e+06
31.821093474747,7.5311e+06
31.889254034971,7.5311e+06
31.890610095982,7.5311e+06
31.891282246466,7.5311e+06
31.983806639008,7.5312e+06
31.984435816318,7.5312e+06
31.985933993627,7.5312e+06
31.986986170937,7.5312e+06
31.987552348247,7.5312e+06
31.988181525557,7.5312e+06
31.989189702867,7.5312e+06
31.991027057488,7.5312e+06
31.991413234798,7.5312e+06
31.992583412108,7.5312e+06
31.993023589418,7.5312e+06
31.994337766728,7.5312e+06
31.995543944038,7.5312e+06
31.996209121348,7.5312e+06
32.067795144422,7.5312e+06
32.068725259332,7.5312e+06
32.069226463228,7.5312e+06
32.162687895524,7.5313e+06
32.163781125756,7.5313e+06
32.164212355988,7.5313e+06
32.16521058622,7.5313e+06
32.165641816452,7.5313e+06
32.166073046684,7.5313e+06
32.167176118897,7.5313e+06
32.168929322791,7.5313e+06
32.169423553023,7.5313e+06
32.170077730583,7.5313e+06
32.170742960815,7.5313e+06
32.171300191047,7.5313e+06
32.171854342271,7.5313e+06
32.172447572503,7.5313e+06
32.2454172763,7.5313e+06
32.246886674364,7.5313e+06
32.24735193068,7.5313e+06
32.340813415142,7.5314e+06
32.34278497943,7.5314e+06
32.344585261574,7.5314e+06
32.355279184085,7.5314e+06
32.357458466229,7.5314e+06
32.358520748373,7.5314e+06
32.359773209348,7.5314e+06
32.360356465664,7.5314e+06
32.36200272198,7.5314e+06
32.362659004124,7.5314e+06
32.363117286268,7.5314e+06
32.363548568412,7.5314e+06
32.365713747243,7.5314e+06
32.366136029387,7.5314e+06
32.424484129718,7.5314e+06
32.425540349462,7.5314e+06
32.426140657178,7.5314e+06
32.520861192783,7.5315e+06
32.521891525817,7.5315e+06
32.522394858851,7.5315e+06
32.524577191885,7.5315e+06
32.526603524919,7.5315e+06
32.527025857953,7.5315e+06
32.527430190987,7.5315e+06
32.527915524021,7.5315e+06
32.528571857055,7.5315e+06
32.529048190089,7.5315e+06
32.530674842792,7.5315e+06
32.532248150507,7.5315e+06
32.534469458221,7.5315e+06
32.536736765936,7.5315e+06
32.603689675847,7.5315e+06
32.606285078708,7.5315e+06
32.607820436798,7.5315e+06
32.702300022517,7.5316e+06
32.703411405401,7.5316e+06
32.705022788285,7.5316e+06
32.705625171169,7.5316e+06
32.706233454873,7.5316e+06
32.707583837757,7.5316e+06
32.707979220641,7.5316e+06
32.715742529139,7.5316e+06
32.716173912023,7.5316e+06
32.717110294907,7.5316e+06
32.717595677791,7.5316e+06
32.718108060675,7.5316e+06
32.718764443559,7.5316e+06
32.719375826443,7.5316e+06
32.785795542903,7.5316e+06
32.786319863387,7.5316e+06
32.786974246271,7.5316e+06
32.880867856651,7.5317e+06
32.881335264065,7.5317e+06
32.882392671479,7.5317e+06
32.884488486307,7.5317e+06
32.885063893721,7.5317e+06
32.885684301135,7.5317e+06
32.886268708549,7.5317e+06
32.887196115963,7.5317e+06
32.889675030104,7.5317e+06
32.890791437518,7.5317e+06
32.89278084493,7.5317e+06
32.895740252342,7.5317e+06
32.897872659755,7.5317e+06
32.902316079298,7.5317e+06
32.964154821114,7.5317e+06
32.966137573542,7.5317e+06
32.966801005222,7.5317e+06
33.059325664133,7.5318e+06
33.06287009581,7.5318e+06
33.06390252749,7.5318e+06
33.065872959168,7.5318e+06
33.066403414846,7.5318e+06
33.068156822527,7.5318e+06
33.071557254205,7.5318e+06
33.074103685884,7.5318e+06
33.075472549244,7.5318e+06
33.075886004922,7.5318e+06
33.0765244606,7.5318e+06
33.077788844282,7.5318e+06
33.079191275961,7.5318e+06
33.083590719637,7.5318e+06
33.144298269178,7.5318e+06
33.146766070136,7.5318e+06
33.149685549546,7.5318e+06
33.243299255927,7.5319e+06
33.245936261711,7.5319e+06
33.247221267495,7.5319e+06
33.249517770387,7.5319e+06
33.251340273279,7.5319e+06
33.251879776171,7.5319e+06
33.252527279063,7.5319e+06
33.252913781955,7.5319e+06
33.253372284847,7.5319e+06
33.253947787739,7.5319e+06
33.254388290631,7.5319e+06
33.254945793523,7.5319e+06
33.256666296415,7.5319e+06
33.258764799307,7.5319e+06
33.328683913759,7.5319e+06
33.330115439959,7.5319e+06
33.331587966159,7.5319e+06
33.425049719107,7.532e+06
33.425463268339,7.532e+06
33.427717366803,7.532e+06
33.429148916035,7.532e+06
33.429985465267,7.532e+06
33.431868014499,7.532e+06
33.445568876297,7.532e+06
33.446647402496,7.532e+06
33.454920928695,7.532e+06
33.455307477927,7.532e+06
33.455811027159,7.532e+06
33.457895576391,7.532e+06
33.458552125623,7.532e+06
33.459668674855,7.532e+06
33.509596515683,7.532e+06
33.511841551747,7.532e+06
33.512415123735,7.532e+06
33.609496922195,7.5321e+06
33.609919516665,7.5321e+06
33.611886705605,7.5321e+06
33.614137894545,7.5321e+06
33.615677489015,7.5321e+06
33.618191083485,7.5321e+06
33.619208677955,7.5321e+06
33.619658272425,7.5321e+06
33.620080866895,7.5321e+06
33.624592461365,7.5321e+06
33.628721055835,7.5321e+06
33.629161650305,7.5321e+06
33.630098244775,7.5321e+06
33.631475839245,7.5321e+06
33.693729843107,7.5321e+06
33.706428386278,7.5321e+06
33.70769400295,7.5321e+06
33.802091845816,7.5322e+06
33.802586484414,7.5322e+06
33.80668176161,7.5322e+06
33.807257400208,7.5322e+06
33.808149038806,7.5322e+06
33.809121677404,7.5322e+06
