X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.64281729987,0.416266
30.823377604987,0.17056
31.003664130967,0.170287
31.183146806286,0.169483
31.361698790835,0.168552
31.540142180973,0.168443
31.719956834445,0.169815
31.897869477194,0.167913
32.077239457052,0.16937
32.261548659885,0.174309
32.443893120731,0.172344
32.627512185515,0.173619
32.813308226594,0.175796
32.992228989044,0.168921
33.172513980617,0.170285
33.352508038397,0.169994
33.54249867284,0.179991
33.7405460798,0.188047
33.923532136205,0.172986
34.141476940211,0.207945
34.333697980374,0.182221
34.613973827039,0.270276
34.967028026864,0.343054
35.554688109764,0.57766
35.875932446037,0.311244
164.35163533076,128.466
164.991791504774,0.630156
165.380429435343,0.378638
165.648662792214,0.258233
165.91591653441,0.257254
166.18189429824,0.255978
166.445375919449,0.253482
166.70725869724,0.251883
166.969573550631,0.252315
167.231321488992,0.251748
167.493876624439,0.252555
167.756290716106,0.252414
168.018326879729,0.252036
168.280268063351,0.251941
168.543734028869,0.253466
168.805778634999,0.252045
169.068613382498,0.252835
169.331219244045,0.252606
169.595162074938,0.253943
169.857441819093,0.25228
170.119658639177,0.252217
170.382698285726,0.25304
170.644675060067,0.251977
170.907372384267,0.252697
171.17080597228,0.253434
171.43287023155,0.252064
171.695149553553,0.252279
171.956979984495,0.25183
172.221000003138,0.25402
172.483952135666,0.252952
172.746401390859,0.252449
173.010531323253,0.25413
173.27309779508,0.252566
173.536112926265,0.253015
173.798616611208,0.252504
174.061436746897,0.25282
174.323989650278,0.252553
174.586521957533,0.252532
174.849134110917,0.252612
175.112983878841,0.25385
175.375617882186,0.252634
175.64504682558,0.259429
175.909571431229,0.254525
176.172097689393,0.252526
176.434913663655,0.252816
176.699657100066,0.254743
176.962231255458,0.252574
177.232634438332,0.260403
177.500442619857,0.257808
177.762725059556,0.252282
178.025182583842,0.252458
178.29128376252,0.256101
178.560664487178,0.259381
178.822651715927,0.251987
179.087194608681,0.254543
179.354862563062,0.257668
179.618947834361,0.254085
179.883396383066,0.254449
180.149129673283,0.255733
180.414016639905,0.254887
180.679755605297,0.255739
180.948263122731,0.258508
181.21544721613,0.257184
181.48001996148,0.254573
181.747320923434,0.257301
182.029183171616,0.271862
182.304428512461,0.265245
182.574032013697,0.259604
182.840046559865,0.256015
183.10695215024,0.256906
183.389325504488,0.272373
183.656375656032,0.25705
183.922847874002,0.256472
184.188192583451,0.255345
184.452150805539,0.253958
184.728339254464,0.266188
184.994521290632,0.256182
185.260666460313,0.256145
185.664302553262,0.393636
186.057674288543,0.383372
187.47770788228,1.41003
189.418521190374,1.93081
256.553963124925,67.1254
257.14937260572,0.585409
257.598120032763,0.438747
257.906645128356,0.298525
258.212838552781,0.296193
258.520048340127,0.29721
258.822811359811,0.292763
259.126520220468,0.293709
259.42867447351,0.292154
259.73276229196,0.294088
260.034754587433,0.291992
260.339042104052,0.294288
260.64411526179,0.295073
260.947394989437,0.29328
261.25036340135,0.292968
261.552229846356,0.291866
261.854609326324,0.292379
262.158601189381,0.293992
262.460974123888,0.292373
262.763296173979,0.292322
263.066535056876,0.293239
263.370393227609,0.293858
263.672299214535,0.291906
263.974766500866,0.292467
264.277508913049,0.292742
264.579791314699,0.292282
264.883219610109,0.293428
265.185347587765,0.292128
265.490156397301,0.294809
265.793798182295,0.293642
266.095899331197,0.292101
266.398134928175,0.292236
266.700875251015,0.29274
267.003200583834,0.292325
267.306980359916,0.29378
267.609932192033,0.292952
267.912351723504,0.29242
268.215420754273,0.293069
268.517799153903,0.292378
268.821082537708,0.293283
269.125854105169,0.294772
269.430717767494,0.294864
269.734835323628,0.294118
270.037697989003,0.292863
270.341926965112,0.294229
270.644084994326,0.292158
270.949693465416,0.295608
271.251759800885,0.292066
271.562922399707,0.301163
271.867192885816,0.29427
272.169947285338,0.292754
272.474346879261,0.2944
272.77652959551,0.292183
273.078825184837,0.292296
273.382379876215,0.293555
273.686721885112,0.294342
273.992305131373,0.295583
274.295403716725,0.293099
274.601849132976,0.296445
274.908458555881,0.296609
275.212505933621,0.294047
275.516049398363,0.293543
275.81879394332,0.292745
276.123013818327,0.29422
276.430866563078,0.297853
276.737242678974,0.296376
277.055937600482,0.308695
277.363675574456,0.297738
277.668764979021,0.295089
277.975029176703,0.296264
278.282966845374,0.297938
278.588311857888,0.295345
278.895287716856,0.296976
279.200758635271,0.295471
279.509888463969,0.29913
279.812554860064,0.292666
280.268079870161,0.445525
280.71721801456,0.439138
281.037912910345,0.310695
281.366215538418,0.318303
281.680111361554,0.303896
281.988826747422,0.298715
282.300542293556,0.301716
282.60669747454,0.296155
282.911135225071,0.294438
283.239226038705,0.318091
283.563820379777,0.314594
283.894741674236,0.320921
284.199556278954,0.294815
284.529339123003,0.319783
284.988242555747,0.448903
285.470382856889,0.47214
285.946331311924,0.465948
286.281276613472,0.324945
286.750036643547,0.45876
287.377221800855,0.617185
292.440543065558,5.05332
