X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.227691510494,7.5305e+06
30.311372057192,7.5305e+06
30.395243784604,7.5305e+06
30.396381645218,7.5305e+06
30.479640386424,7.5305e+06
30.481854023442,7.5305e+06
30.482266911644,7.5305e+06
30.482724799846,7.5305e+06
30.563176015896,7.5305e+06
30.564101931814,7.5305e+06
30.565677568704,7.5305e+06
30.566377456906,7.5305e+06
30.567718372824,7.5305e+06
30.568113288742,7.5305e+06
30.56877820466,7.5305e+06
30.572410009712,7.5305e+06
30.647323666012,7.5305e+06
30.647923609694,7.5305e+06
30.740616195584,7.5306e+06
30.741136139266,7.5306e+06
30.742654082462,7.5306e+06
30.74362505406,7.5306e+06
30.744245025658,7.5306e+06
30.744765997256,7.5306e+06
30.745358968854,7.5306e+06
30.745798940452,7.5306e+06
30.74639191205,7.5306e+06
30.74769868872,7.5306e+06
30.748335632402,7.5306e+06
30.748819576084,7.5306e+06
30.750203519765,7.5306e+06
30.750778491363,7.5306e+06
30.824025991889,7.5306e+06
30.830262702273,7.5306e+06
30.830808702325,7.5306e+06
30.923501345064,7.5307e+06
30.926418374041,7.5307e+06
30.926930402967,7.5307e+06
30.927964431893,7.5307e+06
30.928557460819,7.5307e+06
30.929132489745,7.5307e+06
30.929527518671,7.5307e+06
30.929949547597,7.5307e+06
30.930362576523,7.5307e+06
30.930829605449,7.5307e+06
30.932044634375,7.5307e+06
30.932664663301,7.5307e+06
30.934104692227,7.5307e+06
30.934589721153,7.5307e+06
31.007999255081,7.5307e+06
31.009801250533,7.5307e+06
31.010455307943,7.5307e+06
31.104205845785,7.5308e+06
31.105767931049,7.5308e+06
31.107792101577,7.5308e+06
31.108232186841,7.5308e+06
31.108681272105,7.5308e+06
31.109121357369,7.5308e+06
31.109714442633,7.5308e+06
31.110172527897,7.5308e+06
31.110702613161,7.5308e+06
31.111223698425,7.5308e+06
31.111663783689,7.5308e+06
31.112279639037,7.5308e+06
31.112782724301,7.5308e+06
31.113988809565,7.5308e+06
31.187564797847,7.5308e+06
31.189195905975,7.5308e+06
31.189678991239,7.5308e+06
31.283948718425,7.5309e+06
31.284996831033,7.5309e+06
31.286970943641,7.5309e+06
31.288177056249,7.5309e+06
31.289311168857,7.5309e+06
31.289697281465,7.5309e+06
31.290155394073,7.5309e+06
31.290802506681,7.5309e+06
31.291368619289,7.5309e+06
31.291835731897,7.5309e+06
31.293086844505,7.5309e+06
31.294337957113,7.5309e+06
31.294985069721,7.5309e+06
31.295768182329,7.5309e+06
31.366883711385,7.5309e+06
31.368555761593,7.5309e+06
31.368984901309,7.5309e+06
31.46257868271,7.531e+06
31.464095849296,7.531e+06
31.464527015882,7.531e+06
