X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
68.99284236533,1
69.99284236533,2
104.293906603803,3
165.130299952789,4
234.557923680265,5
332.76291820587,6
