X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
82.12777165439,1
83.12777165439,2
106.664922397804,3
165.340293571072,4
227.397444145122,5
320.779810222562,6
