X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.643994510857,0.416252
30.822346365255,0.168352
31.000005455803,0.167659
31.17797476661,0.167969
31.357416276074,0.169442
31.536260177786,0.168844
31.713883513859,0.167623
31.921524328807,0.197641
32.181740333051,0.250216
32.373604797255,0.181864
32.560602069235,0.176997
32.744917665311,0.174316
32.927372784813,0.172455
33.136551533705,0.199179
33.319911716446,0.17336
33.49823441767,0.168323
33.679038946985,0.170805
33.965604249291,0.276565
36.172898816727,2.19729
36.602432044802,0.419533
355.251543377291,318.639
355.996617252351,0.735074
356.446271712424,0.439654
356.755967467129,0.299696
357.06294222501,0.296975
357.37263589559,0.299694
357.678733703424,0.296098
357.983138708061,0.294405
358.297609914718,0.304471
358.602692843942,0.295083
358.905659608175,0.292967
359.207764372408,0.292105
359.510480136641,0.292716
359.814736640987,0.294257
360.11702040522,0.292284
360.419323169453,0.292303
360.722892553888,0.293569
361.025191938323,0.292299
361.328692322758,0.2935
361.6311308798,0.292439
361.933697644033,0.292567
362.23596171276,0.292264
362.538523097195,0.292561
362.841102605384,0.29258
363.143987989819,0.292885
363.446702374254,0.292714
363.749747378891,0.293045
364.052366763326,0.292619
364.355094147761,0.292727
364.658970689321,0.293877
364.965254794968,0.296284
365.267533818849,0.292279
365.570293203284,0.292759
365.87528199808,0.294989
366.179427762313,0.294146
366.482838146748,0.29341
366.785743151385,0.292905
367.08838553582,0.292642
367.390955920255,0.29257
367.696286494109,0.295331
367.99866451799,0.292378
368.302570823784,0.293906
368.605852208219,0.293281
368.908881345295,0.293029
369.211739485998,0.292858
369.515690065719,0.293951
369.8186250896,0.292935
370.120621853833,0.291997
370.423059618066,0.292438
370.726203622703,0.293144
371.028325386936,0.292122
371.330385151169,0.29206
371.632723915402,0.292339
371.936722920039,0.293999
372.240646656277,0.293924
372.54327342051,0.292627
372.846055745958,0.292782
373.148766510191,0.292711
373.451033274424,0.292267
373.754757279061,0.293724
374.057024043294,0.292267
374.360978047931,0.293954
374.665040846686,0.294063
374.968357490769,0.293317
375.271962875204,0.293605
375.575039639437,0.293077
375.87750440367,0.292465
376.180317788105,0.292813
376.482557552338,0.29224
376.784617316571,0.29206
377.087324080804,0.292707
377.390536465239,0.293212
377.696466046501,0.29593
378.000828051138,0.294362
378.304487055775,0.293659
378.60858044021,0.294093
378.911000204443,0.29242
379.21611717274,0.295117
379.518432196621,0.292315
379.82353582146,0.295104
380.127363826256,0.293828
380.430065592676,0.292702
380.73348598626,0.29342
381.03730239067,0.293816
381.341024620882,0.293722
381.644584058022,0.293559
381.947676355026,0.293092
382.253823459007,0.296147
382.556852977483,0.29303
382.85973452968,0.292882
383.162458119546,0.292724
383.468741138041,0.296283
383.77398585145,0.295245
384.077236223109,0.29325
384.379801306871,0.292565
384.684880278067,0.295079
384.988089168517,0.293209
385.291185473923,0.293096
385.593810510343,0.292625
385.895951857467,0.292141
386.198402688704,0.292451
386.502694771722,0.294292
386.805244272265,0.29255
387.107340909532,0.292097
387.412635100071,0.295294
387.717173519258,0.294538
388.020256277823,0.293083
388.328949554708,0.298693
388.632407589548,0.293458
388.938243191807,0.295836
389.243259400437,0.295016
389.546997698716,0.293738
389.850639117509,0.293641
390.15484964357,0.294211
390.46048934708,0.29564
390.767756272084,0.297267
391.077183700053,0.299427
391.38335166227,0.296168
391.68827189244,0.29492
391.99109788633,0.292826
392.296057939555,0.29496
392.600890572966,0.294833
392.906406715637,0.295516
393.21446954438,0.298063
393.524047346832,0.299578
393.838615755488,0.304568
394.143544983953,0.294929
394.44682674273,0.293282
394.775433074045,0.318606
395.247085942552,0.461653
395.574872759569,0.317787
397.028636090731,1.44376
397.649893052417,0.611257
397.999104189243,0.339211
398.456456621826,0.447352
398.928210874286,0.461754
399.274281139375,0.33607
399.735572428684,0.451291
404.050400781948,4.30483
