X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
63.991022782508,1
64.991022782508,2
104.843547015038,3
165.67405737248,4
227.875216286494,5
326.262013590399,6
