X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
30.644320864657,0.417648
30.822602323541,0.168281
31.001487002085,0.168885
31.178585977138,0.167099
31.356418646421,0.167833
31.537403149097,0.170985
31.715885774995,0.168483
31.894919836474,0.169034
32.080106648549,0.175187
32.257143783802,0.167037
32.438244650521,0.171101
32.615775223215,0.167531
32.801622224852,0.175847
32.983871594605,0.172249
33.163664634197,0.169793
33.345017764349,0.171353
33.527672202681,0.172654
33.731290472753,0.193618
33.920370353827,0.17908
34.100535280632,0.170165
34.31088598536,0.200351
34.498297015935,0.177411
34.715759264141,0.207462
36.015424340198,1.28967
37.586316294512,1.56089
