X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.905536384948,1
201.905536384948,2
203.905536384948,3
207.905536384948,4
215.905536384948,5
231.905536384948,6
263.905536384948,7
295.253087408868,1
296.253087408868,2
298.253087408868,3
302.253087408868,4
310.253087408868,5
326.253087408868,6
335.747833363525,1
336.747833363525,2
338.747833363525,3
342.747833363525,4
350.747833363525,5
366.747833363525,6
396.414195175772,1
397.414195175772,2
399.414195175772,3
403.414195175772,4
