X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.534487950199,1
191.534487950199,2
193.534487950199,3
197.534487950199,4
205.534487950199,5
221.534487950199,6
253.534487950199,7
285.534487950199,8
296.488682665085,1
297.488682665085,2
299.488682665085,3
303.488682665085,4
311.488682665085,5
327.488682665085,6
334.152426588628,1
335.152426588628,2
337.152426588628,3
341.152426588628,4
349.152426588628,5
365.152426588628,6
397.152426588628,7
404.115291827726,1
405.115291827726,2
407.115291827726,3
