X,frankfurt_urban_n_vehicles_mipv6.MA[5].udpApp[0]/rcvdPkLifetime:vector
41.53624327868,0.565853
41.537472706736,0.557083
41.559249897331,0.56886
41.575639286537,0.575249
41.586980658763,0.546591
41.590488832341,0.530099
41.597125739495,0.526736
41.602722282679,0.522332
41.603341222577,0.512951
41.618820880198,0.498431
41.62215944868,0.491769
41.633629077109,0.493239
41.638506306591,0.488116
41.656196059901,0.475806
41.658217253859,0.467827
41.662372896773,0.411983
41.713208395516,0.442818
41.719291646302,0.438902
41.720572925117,0.430183
41.722378395015,0.391988
41.730863476814,0.390473
41.758973662678,0.378584
41.762972745422,0.372583
41.792100226442,0.37171
41.792728179942,0.352338
41.799335483262,0.348945
41.803253202604,0.342863
41.815143864739,0.344754
41.820198630581,0.339809
41.831866489608,0.331476
41.83655853031,0.326168
41.841321291749,0.320931
41.843458057591,0.313068
41.861617831989,0.321228
41.910870407743,0.36048
41.917606457575,0.357216
41.952410275006,0.38202
41.968273189551,0.387883
41.971886836851,0.381497
41.977519170289,0.377129
41.998369950206,0.38798
41.999177930832,0.378788
42.011989295506,0.381599
42.012626289632,0.372236
42.082878318791,0.422488
42.085371923982,0.414982
42.086745213898,0.406355
42.091248822718,0.400859
42.093302112634,0.392912
42.095146665367,0.384757
42.114588396585,0.384198
42.167314227129,0.426924
42.177539734154,0.42715
42.206199978993,0.44581
42.210440817579,0.440051
42.341685756695,0.561296
42.349654726456,0.559265
42.409698142836,0.609308
42.465737270214,0.655347
42.517968673996,0.657579
42.555767019979,0.665377
42.561588360936,0.651198
42.565048747665,0.644659
42.603288929781,0.672899
42.621222398149,0.680832
42.628062909553,0.677673
42.635232694949,0.674843
42.639259708499,0.66887
42.645927643249,0.665538
42.649784537395,0.659394
42.651720981627,0.651331
42.677974339698,0.647584
42.695417414385,0.655027
42.699944626809,0.649555
42.751834410841,0.691444
42.769295090831,0.698905
42.787532205048,0.687142
42.788205291224,0.677815
42.790655037762,0.670265
42.862058019709,0.721668
42.869234373811,0.718844
42.912680201687,0.67229
42.936229231101,0.645839
42.937856341977,0.587466
43.006841924261,0.586452
43.055116231673,0.594726
43.072278999933,0.571889
43.099542993299,0.589153
43.106700247447,0.58631
43.112145184863,0.561755
43.117358994183,0.556969
43.124601225983,0.554211
43.133225457458,0.552835
43.148490152305,0.5581
43.150426324665,0.550036
43.200873185873,0.590483
43.212558259163,0.592168
43.218472680863,0.588083
43.220580599861,0.58019
43.224222151643,0.573832
43.232743706057,0.572354
43.238077541747,0.547687
43.246399790122,0.54601
43.249225114762,0.538835
43.286213519683,0.555823
43.290222698071,0.539833
43.334513446846,0.544123
43.339715161572,0.539325
43.349309439133,0.538919
43.368219667967,0.51783
43.369629246371,0.509239
43.391924249561,0.521534
43.420607228949,0.540217
43.43984766954,0.509458
43.449108505927,0.508718
43.455143681376,0.464754
43.461554462136,0.451164
43.472958308364,0.432568
43.515967887999,0.465578
43.566883985103,0.506494
43.579027110825,0.508637
43.588625709131,0.508236
43.603315269303,0.512925
43.617433520787,0.517043
43.621996539088,0.511606
43.649964915459,0.509575
43.66188135091,0.511491
43.665465108028,0.505075
43.670442765311,0.500053
43.695126236715,0.514736
43.727499665588,0.53711
43.784338626123,0.563949
43.806517839279,0.536128
43.808064053545,0.527674
43.810346917985,0.519957
43.815833093721,0.515443
43.849775388485,0.539385
43.861833189105,0.541443
43.864380516133,0.50399
43.870426324665,0.500036
43.899587789838,0.499198
43.90609642998,0.495706
43.912590784681,0.492201
43.926021246137,0.495631
43.931591594813,0.471201
43.938655253376,0.438265
43.94250570334,0.432116
43.945548050346,0.425158
43.984689094087,0.454299
43.985943756298,0.445554
43.991201574789,0.440811
43.993405378179,0.433015
44.002522990894,0.432133
44.00944643749,0.409056
44.022810455373,0.41242
44.033398026424,0.413008
44.050097977587,0.419708
44.103506766741,0.433117
44.152353051915,0.431963
48.866499870625,1.82611
48.867201055849,1.81681
48.938476656422,1.85809
48.939790837952,1.8494
48.941338019482,1.84095
48.973177793474,1.84279
48.999768440356,1.84938
49.001153620097,1.84076
49.024473503313,1.83408
49.038541727341,1.83815
49.042923951369,1.81253
49.04683720673,1.79645
49.079382004495,1.81899
49.085286182447,1.8149
49.105437757521,1.82505
49.151920767233,1.83153
49.153378941755,1.82299
49.156900465321,1.81651
49.161560988887,1.81117
49.176349575057,1.81596
49.178248749579,1.80786
49.217104351677,1.83671
49.228724771548,1.83833
49.230344942802,1.82995
49.281835300762,1.85145
49.290852188319,1.72046
49.291400359573,1.71101
49.293671702081,1.70328
49.296577873335,1.69619
49.298678215843,1.68829
49.300018387097,1.66963
49.303428555193,1.65304
49.309144746327,1.64875
49.3123562819,1.64197
49.316966817473,1.63658
49.320343153665,1.62995
49.321661321761,1.61127
49.337697829498,1.61731
49.359720602281,0.54933
49.368812391558,0.548422
49.374651628768,0.534262
49.401849662563,0.55146
49.410719180977,0.550329
49.412746369141,0.542356
49.503850568154,0.58346
49.518372379433,0.587982
49.555881639525,0.605492
49.560929801781,0.60054
49.565403450805,0.595013
49.566734613061,0.586344
49.572292775317,0.581903
49.574415099829,0.574025
49.578445586597,0.558055
49.60836481331,0.557975
49.635625557059,0.545235
49.673337516647,0.572947
49.735041940229,0.604652
49.738638096919,0.598248
49.776832049449,0.626442
49.777425206139,0.617035
49.795124900471,0.624735
49.800859369186,0.620469
49.805127677145,0.614738
49.817318518949,0.616928
49.834048474471,0.623658
49.84116386015,0.620774
49.84262101413,0.612231
49.844613191146,0.604223
49.846205345126,0.595815
