X,frankfurt_urban_n_vehicles_mipv6.MA[4].udpApp[0]/rcvdPkLifetime:vector
38.57099367419,0.0878062
38.572468535294,0.0792811
38.57599830309,0.0728109
38.581873599226,0.0686862
38.594807341426,0.0716199
38.597005506502,0.0638181
38.608510914857,0.0653235
38.64836006695,0.0951726
38.651107943128,0.0879205
38.656833487873,0.0836461
38.659489603421,0.0763022
38.661310479599,0.068123
38.665927063507,0.0627396
38.676112099415,0.0629247
38.705472664771,0.0822852
38.719002701923,0.0858153
38.732631001739,0.0894436
38.733177892829,0.0799905
38.739896285247,0.0767088
38.740461176337,0.0672737
38.749454212382,0.0662668
38.756555664279,0.0633682
38.769808977435,0.0666215
38.779574689584,0.0663873
38.786487400853,0.0633
38.797930855899,0.0647434
38.821489222163,0.0783018
38.827153022495,0.0739656
38.850851779321,0.0876643
38.886235308381,0.113048
38.893808762426,0.110621
38.901419394904,0.108232
38.908771980086,0.105585
38.911296903128,0.0981095
38.917900762237,0.0947133
38.925727952783,0.0925405
38.927137602927,0.0839502
38.930567796365,0.0773804
38.937781562945,0.0745941
38.947225874839,0.0740384
38.949567618529,0.0663802
38.95913365682,0.0659462
38.970297028008,0.0671096
38.976241107869,0.0630537
38.988570926173,0.0653835
38.999280639936,0.0660932
39.008380652993,0.0651932
39.019905342834,0.0667179
39.027948908342,0.0647615
39.04027766079,0.0670902
39.048585768391,0.0653983
39.057398856634,0.0642114
39.098844715748,0.0956573
39.101253391444,0.088066
39.115334884761,0.0921474
39.121501080759,0.0883136
39.12482708368,0.0816396
39.127116382096,0.0739289
39.130475066224,0.0672876
39.13802262208,0.0648352
39.153128265021,0.0699408
39.186949262352,0.0937618
39.193300839195,0.0901134
39.198214318033,0.0850269
39.205184802675,0.0819974
39.217086505145,0.0838991
39.217687468625,0.0745
39.229619761057,0.0764323
39.239632761057,0.0764453
39.245914507609,0.0727271
39.248775739507,0.0655883
39.259341058256,0.0661536
39.266555150809,0.0633677
39.278262286905,0.0650749
39.290621450649,0.067434
39.298544151783,0.0653567
39.326219266395,0.0830318
39.329059559171,0.0758721
39.334813158436,0.0716257
39.340832904964,0.0676455
39.370883855829,0.0876964
39.41581646801,0.122629
39.416597459332,0.11341
39.421948019368,0.108761
39.425540927268,0.102353
39.429257998435,0.0960706
39.437590668598,0.0944032
39.43985240125,0.086665
39.443313459332,0.080126
39.451418253979,0.0782308
39.459352566628,0.0761651
39.502945170973,0.109758
39.54804971453,0.144862
39.561365783574,0.148178
39.567270877154,0.144083
39.572034782756,0.138847
39.575896883341,0.132709
39.58301020986,0.129823
39.585959554118,0.122772
39.599446318224,0.126259
39.615918734551,0.132731
39.6364407192,0.143253
39.637995737654,0.134808
39.640774101334,0.127587
39.670193038253,0.147006
39.672475801783,0.139288
39.67846099766,0.135274
39.68072536134,0.127538
39.698384342886,0.135197
39.726702751041,0.153515
39.730769631377,0.147582
39.76341777143,0.17023
39.76939763162,0.16621
39.79746077904,0.184273
39.805353025153,0.182166
39.810305640074,0.177118
39.821401936396,0.178215
39.825488613161,0.172301
39.847175450339,0.183988
39.859177771503,0.18599
39.861160816557,0.177973
39.865136207453,0.171949
39.869983772236,0.166796
39.87546173352,0.162274
39.942890410684,0.219703
39.951888528363,0.218701
39.962703909824,0.219516
39.966320469262,0.213133
39.9873607861,0.224173
39.992529594068,0.219342
39.999463236777,0.216276
40.014672476206,0.221485
40.017086298414,0.213899
40.026779957604,0.213593
40.050260623425,0.227073
40.056749415118,0.223562
40.062058371588,0.218871
40.09741990143,0.244232
40.104835275667,0.241648
40.105562359303,0.232375
40.114132922831,0.230945
40.144866712915,0.251679
40.147280192277,0.244093
40.158603055375,0.245416
40.172684062805,0.249497
40.176405995691,0.243219
40.179880597529,0.236693
40.189984001839,0.236797
40.193685689965,0.230498
40.255005550564,0.281818
40.259506801378,0.276319
40.260170897488,0.266983
40.260987993598,0.257801
40.268394550564,0.255207
40.270004646674,0.246817
40.272562143674,0.239375
40.273154239784,0.229967
40.277755645302,0.224568
40.280592803656,0.217405
40.281346899766,0.208159
40.335859990209,0.252673
40.350186593558,0.256999
40.351899701964,0.248712
40.365315257323,0.252128
40.373364804162,0.250177
40.390151690059,0.256964
40.390941798465,0.247754
40.395186589403,0.241999
40.401519113477,0.238332
40.431139528046,0.257952
40.43722767829,0.25404
40.43781079884,0.244623
40.43918433752,0.235997
40.479703183843,0.266516
40.489193866921,0.266006
40.491949743433,0.258762
40.503324711714,0.260137
40.526594209647,0.273407
40.531108158723,0.267921
40.533064291267,0.259877
40.535510151153,0.252323
40.536237283697,0.24305
40.551238253314,0.248051
40.569738425899,0.256551
40.597380928929,0.274193
40.608830150083,0.275643
40.615483181677,0.272296
40.639376265932,0.286189
40.648537713808,0.28535
40.651400655426,0.278213
40.653640799798,0.270453
40.661168971626,0.267982
40.662396131325,0.259209
40.670461485362,0.257274
40.714956350814,0.291769
40.77137790809,0.33819
40.77468627398,0.331499
40.77741487277,0.324227
40.791026356784,0.327839
40.797804428073,0.324617
40.798932874175,0.315745
40.882501680549,0.389314
40.931260934164,0.428073
40.93342411307,0.420237
40.963482392552,0.440295
40.967500283983,0.434313
40.971349899897,0.428162
40.978529423577,0.425342
40.980421343639,0.417234
41.01155861832,0.438371
41.028032921157,0.444845
41.047366001042,0.454179
41.055514997074,0.452328
41.064485050656,0.451298
41.099988164176,0.476801
41.120883200751,0.487696
41.122640178013,0.479453
41.137939987239,0.484753
41.150093290863,0.486906
41.152115959769,0.478929
41.167575202438,0.484388
41.189234374316,0.496047
41.202349492932,0.499162
41.202905705004,0.489718
41.210266008011,0.487079
41.243300839195,0.510113
41.313772218805,0.570585
41.338425664235,0.585238
41.340466649377,0.577279
41.355298961787,0.582112
41.357157709305,0.57397
41.367676358418,0.544489
41.395417037573,0.56223
41.40598681225,0.562799
41.441755996996,0.578569
41.444806567219,0.571619
41.455766337026,0.572579
41.49930698348,0.59612
41.507568939472,0.594382
41.516093469412,0.592906
41.5166407131,0.583453
41.519563956788,0.576377
41.520282200476,0.567095
41.53436803001,0.571181
41.5383193912,0.555132
41.570030355445,0.576843
41.576278971001,0.573092
41.589863346895,0.536676
41.603935919065,0.540748
41.608052445301,0.534865
41.608815699361,0.525628
41.61719261914,0.504005
41.623981908756,0.490794
41.636752042033,0.493565
41.639128003079,0.485941
41.657636756389,0.474449
41.659009950347,0.425823
41.665487865723,0.4123
41.680005141597,0.396818
41.707079058021,0.413892
41.71581910402,0.412632
41.733861553126,0.420674
41.735700088112,0.402513
41.740957887588,0.39777
41.760105202099,0.376918
41.788585408803,0.395398
41.790391189691,0.367204
41.794937152936,0.35175
41.802154681141,0.348967
41.804809446983,0.341622
41.819082109118,0.345895
41.824429114055,0.341242
41.828891192231,0.335704
41.833204210089,0.330017
41.837880774689,0.324693
41.84210501223,0.318918
41.858904775901,0.325717
41.865912875126,0.322725
41.950512441976,0.397325
41.951865741538,0.388678
41.962891462168,0.389704
41.968912922037,0.385725
41.973300839195,0.380113
41.978803221711,0.375616
