X,frankfurt_urban_n_vehicles.MA[4].tcpApp[0]/endToEndDelay:vector
339.812019966466,0.349451
339.965258450036,0.143238
340.129416387482,0.154158
340.283413592902,0.143997
340.435856207578,0.142443
340.587574744627,0.141719
340.739855543651,0.142281
340.892128874442,0.142273
341.044466912644,0.142338
341.194356083123,0.139889
341.346749692013,0.142394
341.498599032153,0.141849
341.64950576034,0.140907
341.803049911246,0.143544
341.956992635742,0.143943
342.107715247782,0.140723
342.257422721278,0.139707
342.409682194306,0.142259
342.56177951469,0.142097
342.712361769424,0.140582
342.862658027708,0.140296
343.012507103471,0.139849
343.163538079375,0.141031
343.31620045912,0.142662
343.465500359005,0.1393
343.616982990179,0.141483
343.772363959805,0.145381
343.923486325325,0.141122
344.073388554032,0.139902
344.223106792518,0.139718
344.37374303831,0.140636
344.523713592126,0.139971
344.675490429505,0.141777
344.82620542823,0.140715
344.975645576647,0.13944
345.126572383998,0.140927
345.276209389752,0.139637
345.426275708368,0.140066
345.575700289766,0.139425
345.724969089425,0.139269
345.874345810709,0.139377
346.024418083172,0.140072
346.17372266003,0.139305
346.324267916324,0.140545
346.474430362639,0.140162
346.625355824929,0.140925
346.775862162889,0.140506
346.925180086226,0.139318
347.076520690686,0.141341
347.227248244651,0.140728
347.377412145937,0.140164
347.530249042139,0.142837
347.680113314899,0.139864
347.830148511224,0.140035
347.979986241036,0.139838
348.131212008683,0.141226
348.281473951302,0.140262
348.431535798241,0.140062
348.58140854441,0.139873
348.731869202523,0.140461
348.881770499507,0.139901
349.03098130262,0.139211
349.181255461541,0.140274
349.331075569457,0.13982
349.480540592913,0.139465
349.630223748338,0.139683
349.783532174706,0.143308
349.933729366778,0.140197
350.083122109309,0.139393
350.235695164632,0.142573
350.386868550674,0.141173
350.536758179036,0.13989
350.68655077663,0.139793
350.83593211982,0.139381
350.986120517357,0.140188
351.136092833271,0.139972
351.28647232804,0.140379
351.440093680606,0.143621
351.590755266051,0.140662
351.743537268484,0.142782
351.895183505145,0.141646
352.044699735548,0.139516
352.196193171232,0.141493
352.347496317021,0.141303
352.496879045422,0.139383
352.64736403316,0.140485
352.797360498919,0.139996
352.947654756826,0.140294
353.098473737505,0.140819
353.248466242916,0.139993
353.400309663753,0.141843
353.54946774923,0.139158
353.700192217405,0.140724
353.850061618624,0.139869
354.002486561046,0.142425
354.152494142794,0.140008
354.302583116773,0.140089
354.45303208163,0.140449
354.605350180539,0.142318
354.756408202048,0.141058
354.906025670278,0.139617
355.058051882142,0.142026
355.20958091019,0.141529
355.359525678465,0.139945
355.511223025611,0.141697
355.663414205593,0.142191
355.813283799073,0.13987
355.965856193189,0.142572
356.118082206766,0.142226
356.268814879472,0.140733
356.419780752418,0.140966
356.571052795559,0.141272
356.722778982081,0.141726
356.875288773376,0.14251
357.025274006986,0.139985
357.174920817666,0.139647
357.327698776933,0.142778
357.477822176886,0.140123
357.62776973399,0.139948
357.779599052424,0.141829
357.929182018209,0.139583
358.079806859548,0.140625
358.229757685168,0.139951
358.380005797482,0.140248
358.532865229392,0.142859
358.683807111576,0.140942
358.836480962312,0.142674
358.986180450415,0.139699
359.137506079702,0.141326
359.288194290107,0.140688
359.437802254123,0.139608
359.587465692609,0.139663
359.737694187902,0.140228
359.89051138269,0.142817
360.040447188184,0.139936
360.190429351682,0.139982
360.340726855696,0.140298
360.493617274343,0.14289
360.64508998569,0.141473
360.794790059509,0.1397
360.948301669325,0.143512
361.099132406172,0.140831
361.250414664822,0.141282
361.402758340432,0.142344
361.554051051951,0.141293
361.705142444941,0.141091
361.855060191181,0.139918
362.005051870041,0.139992
362.156295000631,0.141243
362.309046082968,0.142751
362.460673541509,0.141627
362.61229647341,0.141623
362.766161135461,0.143865
362.91980496087,0.143644
363.070556884012,0.140752
363.225494677783,0.144938
363.376140254296,0.140646
363.529236500194,0.143096
363.681573812573,0.142337
363.83212982749,0.140556
363.98849650905,0.146367
364.13979615683,0.1413
364.29115003747,0.141354
364.440901275448,0.139751
364.591831680562,0.14093
364.743011566252,0.14118
364.894041334223,0.14103
365.046410111981,0.142369
365.20168464815,0.145275
365.356269907502,0.144585
365.508685447398,0.142416
365.66196913908,0.143284
365.813832648498,0.141864
365.968280520913,0.144448
366.121434206521,0.143154
366.274734875953,0.143301
366.432102231693,0.147367
366.590253602774,0.148151
366.759495971739,0.159242
366.920391090682,0.150895
367.083993084306,0.153602
367.235790346524,0.141797
367.399314798737,0.153524
367.549111377669,0.139797
367.703918637348,0.144807
367.890598831858,0.17668
368.048361505751,0.147763
368.203245765413,0.144884
368.356388674011,0.143143
368.510678847372,0.14429
368.671678816701,0.151
368.826908566407,0.14523
369.008937567076,0.172029
369.167517829234,0.14858
369.323497807075,0.14598
369.500028826588,0.166531
369.669583537148,0.159555
369.892073629413,0.21249
370.106166358315,0.204093
370.283973245916,0.167807
370.454773695292,0.1608
370.607861429162,0.143088
370.779183130774,0.161322
370.951853848247,0.162671
371.102451338418,0.140597
371.275950319027,0.163499
371.46161969849,0.175669
371.618647707381,0.147028
371.780926254674,0.152279
371.93180057491,0.140874
372.08226071649,0.14046
372.23760224752,0.145342
372.455701747927,0.2081
372.673509381292,0.207808
372.897087578973,0.213578
373.083254313107,0.176167
373.356327053608,0.263073
373.785233962231,0.418907
