X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
84.567764886637,1
85.067764886637,2
85.567764886637,3
198.821910819083,4
300.474490952578,5
342.81573778054,6
381.158002851764,7
381.658002851764,8
382.158002851764,9
382.416037527178,10
382.916037527178,11
383.416037527178,12
383.916037527178,13
384.416037527178,14
384.916037527178,15
385.416037527178,16
385.916037527178,17
386.416037527178,18
386.916037527178,19
387.416037527178,20
387.916037527178,21
388.416037527178,22
388.916037527178,23
389.416037527178,24
389.916037527178,25
390.416037527178,26
390.916037527178,27
391.416037527178,28
391.916037527178,29
392.416037527178,30
392.916037527178,31
393.416037527178,32
393.916037527178,33
394.416037527178,34
394.916037527178,35
395.416037527178,36
395.916037527178,37
396.416037527178,38
396.916037527178,39
397.416037527178,40
397.916037527178,41
398.416037527178,42
398.916037527178,43
399.416037527178,44
399.916037527178,45
400.416037527178,46
400.916037527178,47
401.416037527178,48
401.916037527178,49
402.416037527178,50
402.916037527178,51
403.416037527178,52
404.949081634371,53
