X,frankfurt_urban_n_vehicles.MA[1].udpApp[0]/rcvdPkLifetime:vector
32.704610978532,0.0757801
32.713939232391,0.0751084
32.720521154211,0.0716903
32.72786089581,0.06903
32.739829154211,0.0709983
32.748811094493,0.0699802
32.773503833348,0.084673
32.7741500612,0.0753192
32.778834968188,0.0700041
32.803753049139,0.0849222
32.807555676465,0.0787248
32.816314546787,0.0774837
32.825035679511,0.0762048
32.830407901674,0.0715771
32.8449337596,0.0761029
32.848438952929,0.0696081
32.862479245849,0.0736484
32.871129106291,0.0722983
32.882018412354,0.0731876
32.908585780473,0.0897549
32.909910184263,0.0810793
32.952438889155,0.113608
32.953157147059,0.104326
32.953803404963,0.0949726
32.970244280969,0.101413
32.976232653549,0.0974018
32.980314184263,0.0914833
32.985270147059,0.0864393
32.996651594047,0.0878207
33.024671198913,0.10584
33.043790927342,0.11496
33.046781663736,0.107951
33.04909037093,0.10026
33.052397643484,0.0935668
33.053681633358,0.0848508
33.054417905912,0.0755871
33.058174940904,0.0693441
33.067860940904,0.0690301
33.080789431142,0.0719586
33.088987602174,0.0701568
33.098167709834,0.0693369
33.120777353799,0.0819465
33.121585640765,0.0727548
33.130472213324,0.0716414
33.142819438347,0.0739886
33.149378261287,0.0705474
33.188716691147,0.0998858
33.206101712432,0.107271
33.211447514901,0.102617
33.213092816025,0.094262
33.214334117149,0.0855033
33.223207425807,0.0843766
33.225819468213,0.0769886
33.228221875595,0.069391
33.246793984642,0.0779631
33.264955710046,0.0861249
33.268088752452,0.0792579
33.270617554922,0.0717867
33.279739227483,0.0709084
33.289044692559,0.0702138
33.300436234453,0.0716054
33.31172706229,0.0728962
33.325084950864,0.0762541
33.328647983769,0.0698171
33.344570519158,0.0757397
33.34876998377,0.0699391
33.358979997377,0.0701491
33.370471065258,0.0716402
33.380297625153,0.0714668
33.388514112459,0.0696833
33.402587855158,0.073757
33.432262038187,0.0934312
33.435473131495,0.0866423
33.436947460285,0.0781166
33.440181882382,0.071351
33.455342103399,0.0765113
33.462403433995,0.0735726
33.482565317276,0.0837345
33.484480646066,0.0756498
33.491436477232,0.0726056
33.505397814316,0.076567
33.516406980575,0.0775761
33.532436610943,0.0836058
33.533226953235,0.0743961
33.539491866318,0.070661
33.551341415635,0.0725106
33.568366839442,0.079536
33.583472044858,0.0846412
33.586619615648,0.0777888
33.595187939567,0.0763571
33.604386633109,0.0755558
33.61053528192,0.0717044
33.619389663793,0.0705588
33.631650069809,0.0728192
33.640292045668,0.0714612
33.649115035162,0.0702842
33.658958366894,0.0701275
33.66941182039,0.070581
33.721240094653,0.112409
33.725167463211,0.106337
33.728268631505,0.0994378
33.748320694122,0.10949
33.780559293597,0.131728
33.783067461891,0.124237
33.784603630185,0.115773
33.786706798479,0.107876
33.787452167037,0.0986213
33.790023353375,0.0911925
33.795537090491,0.0867062
33.801127307674,0.0822965
33.814357119357,0.0855263
33.816739312357,0.0779085
33.823804931043,0.0749741
33.855616307675,0.0967855
33.880467119359,0.111636
33.884871693674,0.106041
33.885995523239,0.0971647
33.887658904555,0.0888281
33.901913883328,0.093083
33.90256027717,0.0837294
33.906248671012,0.0774178
33.961502785643,0.122672
33.982587281171,0.133756
33.987235146647,0.128404
33.992698229843,0.123867
33.993948071424,0.115117
33.994531465266,0.105701
33.995853306847,0.0970225
34.01588261144,0.107052
34.025742544291,0.106912
34.027725950401,0.0988951
34.028948356511,0.0901175
34.032869022644,0.0840382
34.039739332469,0.0809085
34.040484738579,0.0716539
34.082434168883,0.103603
34.091601101734,0.10277
34.107018745514,0.108188
34.107737163632,0.0989063
34.10841958175,0.0895887
34.110150999868,0.0813202
34.113077836104,0.074247
34.121404493897,0.0725736
34.136167389806,0.0773365
34.15075875792,0.0819279
34.153926874122,0.075096
34.15848338904,0.0696525
34.169719908077,0.0708891
34.204635350399,0.0958045
34.231583356321,0.112753
34.261089356321,0.132259
34.261735786283,0.122905
34.299167407528,0.150337
34.301216279056,0.142385
