X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.700605937871,0.447415
30.890844199041,0.180238
31.082108711578,0.181265
31.27402842092,0.18192
31.463253515763,0.179225
31.656026107321,0.182773
31.849984261529,0.183958
32.041169190023,0.181185
32.236345864314,0.185177
32.427666649034,0.181321
32.622365639957,0.184699
32.813481609152,0.181116
33.006222119137,0.182741
33.206468741804,0.190247
33.39777274048,0.181304
33.613976811357,0.206204
33.917570075723,0.293593
34.134227631602,0.206658
34.357269583155,0.213042
34.606554315414,0.239285
34.819934659185,0.20338
35.017125572284,0.187191
36.395710069417,1.36858
38.190590025859,1.78488
165.813480714746,127.613
166.038192579633,0.214712
166.195205319434,0.147013
166.351738830449,0.146534
166.504880641182,0.143142
166.657360910535,0.14248
166.807749601325,0.140389
166.957146245635,0.139397
167.107510946703,0.140365
167.256781681931,0.139271
167.406191149092,0.139409
167.555542976157,0.139352
167.705086010237,0.139543
167.854289643511,0.139204
168.003436832092,0.139147
168.153468205716,0.140031
168.302875473801,0.139407
168.452220785206,0.139345
168.601653952321,0.139433
168.750880155069,0.139226
168.900720660772,0.139841
169.050000959004,0.13928
169.199421121116,0.13942
169.350303897602,0.140883
169.49981834008,0.139514
169.649894429873,0.140076
169.799192969626,0.139299
169.948943881675,0.139751
170.098395519064,0.139452
170.252063547816,0.143668
170.40135821712,0.139295
170.550968687957,0.13961
170.701180534265,0.140212
170.850443417551,0.139263
171.000611685256,0.140168
171.150300090955,0.139688
171.301979894366,0.14168
171.452964514039,0.140985
171.601921662591,0.138957
171.750878849454,0.138957
171.900549586066,0.139671
172.050037875295,0.139488
172.199798731474,0.139761
172.350232123159,0.140433
172.500229570367,0.139997
172.649749172031,0.13952
172.79946528495,0.139716
172.949823320954,0.140358
173.099100102911,0.139277
173.248564404859,0.139464
173.398388775805,0.139824
173.547621764709,0.139233
173.69732262073,0.139701
173.848360835315,0.141038
173.998286795269,0.139926
174.148575807219,0.140289
174.297908116698,0.139332
174.452669443303,0.144761
174.605063937329,0.142394
174.756041157771,0.140977
174.90551244364,0.139471
175.055211488375,0.139699
175.204417203002,0.139206
175.356009542439,0.141592
175.50613036025,0.140121
175.658098706432,0.141968
175.808592134896,0.140493
175.958322613021,0.13973
176.108157175531,0.139835
176.259146807998,0.14099
176.408774503899,0.139628
176.558899358658,0.140125
176.708600271295,0.139701
176.85827314977,0.139673
177.008703095548,0.14043
177.163359538901,0.144656
177.316673004858,0.143313
177.467449181723,0.140776
177.618660414122,0.141211
177.769103698386,0.140443
177.918593049956,0.139489
178.069327027274,0.140734
178.218712477449,0.139385
178.369873055512,0.141161
178.521545829238,0.141673
178.673092714977,0.141547
178.824264484865,0.141172
178.981367169793,0.147103
179.136910056853,0.145543
179.28892116933,0.142011
179.438793054117,0.139872
179.590022001744,0.141229
179.741421737228,0.1414
179.89614411844,0.144722
180.050819524185,0.144675
180.204120114923,0.143301
180.356698348339,0.142578
180.507050630877,0.140352
180.657751953637,0.140701
180.808963617321,0.141212
180.961725463832,0.142762
181.112805808524,0.14108
181.271825116016,0.149019
181.424447708219,0.142623
181.643766275711,0.209319
181.862292285933,0.208526
182.023083146756,0.150791
182.183122550936,0.150039
182.335454692563,0.142332
182.491235068678,0.14578
182.643435099081,0.1422
182.79508818296,0.141653
182.949300319996,0.144212
183.101660993147,0.142361
183.262957355844,0.151296
183.41547035048,0.142513
183.604403973637,0.178934
183.826585917559,0.212182
184.016098460884,0.179513
184.181456283265,0.155358
184.450400765297,0.258944
184.674415705013,0.214015
184.874027579289,0.189612
185.066374655707,0.182347
185.229895500787,0.153521
185.387372442589,0.147477
185.55050825502,0.153136
185.7166619205,0.156154
185.881391286743,0.154729
186.058947311721,0.167556
186.288750458212,0.219803
186.523215647588,0.224465
186.785043449324,0.251828
187.083001777667,0.287958
187.343123315103,0.250122
187.608171913388,0.255049
188.927858128425,1.30969
252.215194376116,63.2773
252.504023214626,0.278829
252.722501488448,0.208478
252.877651915473,0.14515
253.032678214421,0.145026
253.186619414386,0.143941
253.337243625457,0.140624
253.486940838347,0.139697
253.636743486527,0.139803
253.786309634982,0.139566
253.93595920346,0.13965
254.089665920842,0.143707
254.239491521842,0.139826
254.38956639245,0.140075
254.539015388885,0.139449
254.689045766288,0.14003
254.838884847643,0.139839
254.988597758313,0.139713
255.139076029344,0.140478
255.288833258082,0.139757
255.443715706406,0.144882
255.593587210296,0.139872
255.742603977417,0.139017
255.892405293797,0.139801
256.041701008228,0.139296
256.194256715679,0.142556
256.343582288501,0.139326
256.492971822294,0.13939
256.643559174106,0.140587
256.793532563779,0.139973
256.943507995922,0.139975
257.094585727568,0.141078
257.244548454357,0.139963
257.394913726742,0.140365
257.544319416096,0.139406
257.693687143809,0.139368
257.843046224962,0.139359
257.993419661833,0.140373
258.14309640045,0.139677
258.292763497607,0.139667
258.442176246725,0.139413
258.591482360079,0.139306
258.741145800349,0.139663
258.890462571221,0.139317
259.039569352342,0.139107
259.189850142805,0.140281
259.339246309666,0.139396
259.488864124131,0.139618
259.639425103626,0.140561
259.789562690646,0.140138
259.940272293092,0.14071
260.090090083891,0.139818
260.241042726661,0.140953
260.390185613066,0.139143
260.540751042637,0.140565
260.690785446261,0.140034
260.840180377514,0.139395
260.989431324678,0.139251
261.139272286947,0.139841
261.288523267526,0.139251
261.437999890823,0.139477
261.587890877675,0.139891
261.738845185894,0.140954
261.887997666828,0.139152
262.039107720419,0.14111
262.188793252756,0.139686
262.338876362395,0.140083
262.488100494207,0.139224
262.637166648792,0.139066
262.786718371729,0.139552
262.9363435659,0.139625
263.087127784217,0.140784
263.237290575979,0.140163
263.387355805084,0.140065
263.53904059283,0.141685
263.690122393087,0.141082
263.840285275845,0.140163
263.989446636425,0.139161
264.13910453074,0.139658
264.288889463358,0.139785
264.438611424123,0.139722
264.587772887818,0.139161
264.738963468162,0.141191
264.889236076875,0.140273
265.038613619625,0.139378
265.188348404587,0.139735
265.339626136061,0.141278
265.488814765769,0.139189
265.638448422016,0.139634
265.787556109894,0.139108
265.937542974033,0.139987
266.088026537602,0.140484
266.238417915753,0.140391
266.389117779388,0.1407
266.53925324196,0.140135
266.690608305008,0.141355
266.839936402702,0.139328
266.989260336718,0.139324
267.140356617941,0.141096
267.289621828627,0.139265
267.439263531499,0.139642
267.591411335662,0.142148
267.74099012465,0.139579
267.89131495869,0.140325
268.040829832544,0.139515
268.191217752167,0.140388
268.342212545845,0.140995
268.49469049706,0.142478
268.644760802536,0.14007
268.794503143284,0.139742
268.944478279455,0.139975
269.094355691711,0.139877
269.243692140071,0.139336
269.396024994133,0.142333
269.546619515324,0.140595
269.69596207319,0.139343
269.845034668012,0.139073
269.996009310245,0.140975
270.145398812777,0.13939
270.294663513655,0.139265
270.447015781151,0.142352
270.597212428413,0.140197
270.749410991101,0.142199
270.899380161544,0.139969
271.049277059693,0.139897
271.199280545532,0.140003
271.348823431279,0.139543
271.501209295273,0.142386
271.651329279382,0.14012
271.802245268648,0.140916
271.952279352177,0.140034
272.10241853664,0.140139
272.251935751205,0.139517
272.402031981113,0.140096
272.551738265838,0.139706
