X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
70.285551621859,1
103.531050506982,2
105.933608662536,3
106.433608662536,4
106.933608662536,5
107.433608662536,6
107.933608662536,7
107.958422453695,8
160.141869719048,9
228.001610388039,10
366.245141172051,11
