X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
65.918638882902,1
103.006302942506,2
105.014516408713,3
105.514516408713,4
106.014516408713,5
106.514516408713,6
106.643756497323,7
168.385977978102,8
234.143410232725,9
340.97527190601,10
438.356668691817,11
