X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
68.695877081825,1
99.225951923198,2
99.725951923198,3
100.225951923198,4
167.558540223825,5
227.296159763704,6
227.796159763704,7
228.296159763704,8
228.796159763704,9
326.355133868769,10
