X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
57.692553391694,1
103.419016787585,2
164.194210136216,3
227.303641340032,4
227.803641340032,5
228.303641340032,6
228.803641340032,7
229.303641340032,8
345.709051677942,9
