X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
63.322767405113,1
103.13127440028,2
174.990647819408,3
175.490647819408,4
175.990647819408,5
222.942177916485,6
223.442177916485,7
345.38885451112,8
432.383987359575,9
