X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.703767214005,0.450078
30.894062271326,0.180295
31.08394052071,0.179878
31.274163938842,0.180223
31.466311055246,0.182147
31.665750814764,0.18944
31.860458448648,0.184708
32.050157788657,0.179699
32.241376312528,0.181219
32.452893719362,0.201517
32.643162904559,0.180269
32.834809762664,0.181647
33.029701937887,0.184892
33.226413414767,0.186711
33.418475498693,0.182062
33.613349885757,0.184874
33.812063721165,0.188714
34.026479950884,0.204416
34.225539639772,0.18906
34.420562459204,0.185023
34.62411460222,0.193552
34.853524050264,0.219409
36.193326524611,1.3298
36.783479955239,0.580153
71.619891289228,34.8264
71.988320614712,0.358429
72.26608698778,0.267766
72.46184000576,0.185753
72.656599288301,0.184759
72.850728824076,0.18413
73.042297317527,0.181568
73.233288030329,0.180991
73.423583513569,0.180295
73.614019039902,0.180436
73.805083794078,0.181065
73.995143569873,0.18006
74.184664707256,0.179521
74.374715294898,0.180051
74.564286426843,0.179571
74.754908675685,0.180622
74.945241033728,0.180332
75.139192093535,0.183951
75.330573408524,0.181381
75.522564259537,0.181991
75.714787102786,0.182223
75.909578916505,0.184792
76.100585982835,0.181007
76.290586169337,0.18
76.483842586069,0.183256
76.675790117229,0.181948
76.868314059526,0.182524
77.060382762277,0.182069
77.252503683168,0.182121
77.442953628215,0.18045
77.635280986679,0.182327
77.824818196617,0.179537
78.015303886192,0.180486
78.209042799112,0.183739
78.399504965054,0.180462
78.589405647457,0.179901
78.783363966902,0.183958
78.974287908346,0.180924
79.165160078181,0.180872
79.362656272067,0.187496
79.559965965936,0.18731
79.754322266143,0.184356
79.943816718308,0.179494
80.13514681801,0.18133
80.32667805339,0.181531
80.520984666063,0.184307
80.71978080844,0.188796
80.939904273391,0.210123
81.233076780639,0.283173
81.449521738378,0.206445
82.841028627786,1.38151
83.435617795224,0.584589
115.006524048023,31.5609
115.231247959546,0.214724
115.387014428298,0.145766
115.544053080283,0.147039
115.696050922515,0.141998
115.84718204151,0.141131
115.998179444452,0.140997
116.148986046866,0.140807
116.29886573902,0.13988
116.448194761601,0.139329
116.597849827993,0.139655
116.747340843542,0.139491
116.897612535291,0.140272
117.047537219856,0.139925
117.196929259646,0.139392
117.347068981217,0.14014
117.496603697054,0.139535
117.647281561771,0.140678
117.79683411908,0.139553
117.947480671602,0.140647
118.098660684818,0.14118
118.248232707833,0.139572
118.397839005405,0.139606
118.547303350269,0.139464
118.696839747395,0.139536
118.846880961062,0.140041
118.996803604494,0.139923
119.148409757787,0.141606
119.298712752942,0.140303
119.448850140733,0.140137
119.598395911887,0.139546
119.747861750622,0.139466
119.897452663042,0.139591
120.047351538967,0.139899
120.197487592808,0.140136
120.346988714175,0.139501
120.496579900721,0.139591
120.646090146612,0.13951
120.796522412492,0.140432
120.946934696853,0.140412
121.097104157493,0.140169
121.247273699652,0.14017
121.396968075939,0.139694
121.547462778394,0.140495
121.698361637133,0.140899
121.848624140525,0.140263
121.998595085372,0.139971
122.149938435817,0.141343
122.299377414466,0.139439
122.450145938779,0.140769
122.601011743284,0.140866
122.751011124814,0.139999
122.901628401444,0.140617
123.051230363067,0.139602
123.201059679259,0.139829
123.350652401146,0.139593
123.50130112395,0.140649
123.651220046532,0.139919
123.800434742665,0.139215
123.951759347441,0.141325
124.101271195941,0.139512
124.252101097737,0.14083
124.402128485156,0.140027
124.552978191834,0.14085
124.70291576024,0.139938
124.853515284364,0.1406
125.003278548511,0.139763
125.153698830369,0.14042
125.303077764098,0.139379
125.452955460407,0.139878
125.602423467575,0.139468
125.751954093743,0.139531
125.903515388534,0.141561
126.053660750413,0.140145
126.203109627827,0.139449
126.355080800789,0.141971
126.505660103684,0.140579
126.656377835935,0.140718
126.805872997968,0.139495
126.956281917585,0.140409
127.107242956995,0.140961
127.257524155173,0.140281
127.410011848091,0.142488
127.561047906422,0.141036
127.711059299946,0.140011
127.862959375234,0.1419
128.014008563118,0.141049
128.164612949586,0.140604
128.317420429854,0.142807
128.468102119616,0.140682
128.620555032786,0.142453
128.772121976357,0.141567
128.923048125603,0.140926
129.074021302837,0.140973
129.224413565139,0.140392
129.375436961622,0.141023
129.527853428783,0.142416
129.680070984065,0.142218
129.833093677497,0.143023
129.991201916748,0.148108
130.142020437294,0.140819
130.292877968773,0.140858
130.444663032734,0.141785
130.596286158285,0.141623
130.748091200921,0.141805
130.904394913271,0.146304
131.060389519178,0.145995
131.214912099038,0.144523
131.365849454981,0.140937
131.516071899101,0.140222
131.669009666849,0.142938
131.819777251478,0.140768
131.971999188394,0.142222
132.126513917405,0.144515
132.27783970926,0.141326
132.435192566815,0.147353
132.594832279911,0.14964
132.7457622964,0.14093
132.901225561207,0.145463
133.055432718948,0.144207
133.208327965483,0.142895
133.362284737424,0.143957
133.515849114964,0.143564
133.669478065838,0.143629
133.823952152319,0.144474
133.976911863791,0.14296
134.131990928391,0.145079
134.28386123066,0.14187
134.525785815134,0.231925
134.747556179273,0.21177
134.927570820653,0.170015
135.110181572773,0.172611
135.278061281254,0.15788
136.513723233301,1.22566
136.831115678552,0.307392
137.160156535324,0.319041
140.647447688042,3.47729
171.077455718485,30.42
171.299633965203,0.212178
171.456414415182,0.14678
