X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
71.14456613443,1
103.840264252906,2
107.571914422248,3
108.071914422248,4
108.571914422248,5
109.071914422248,6
109.243691915515,7
166.316912134805,8
231.132900891849,9
346.267449978451,10
437.779795970669,11
