X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
71.354693707514,1
98.685262729747,2
99.185262729747,3
99.685262729747,4
100.185262729747,5
100.685262729747,6
166.422731307919,7
232.648194615638,8
343.969789913649,9
