X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.704650966378,0.450958
30.894580765444,0.17993
31.08392217028,0.179341
31.276803294015,0.182881
31.470077672038,0.183274
31.662103422869,0.182026
31.853225444776,0.181122
32.044859733156,0.181634
32.237088283163,0.182229
32.429414364113,0.182326
32.621083422234,0.181669
32.816621077308,0.185538
33.006565150894,0.179944
33.208279219477,0.191714
33.399724650397,0.181445
33.592115257899,0.182391
33.839657437236,0.237542
34.145914730671,0.296257
34.377781288878,0.221867
34.592276694631,0.204495
34.81459840781,0.212322
35.027098600194,0.2025
35.307453919293,0.270355
37.980514077616,2.66306
102.255280631226,64.2648
102.622440434484,0.35716
102.865819442097,0.233379
103.058013515154,0.182194
103.229920053227,0.161907
103.388633886099,0.148714
103.55361076757,0.154977
103.711845604096,0.148235
103.875226248114,0.153381
104.026420793521,0.141195
104.184574480605,0.148154
104.335576798218,0.141002
104.486265973526,0.140689
104.647733594723,0.151468
104.798869542266,0.141136
104.955339708322,0.14647
105.107028666306,0.141689
105.259894767335,0.142866
105.41159446004,0.1417
105.561446029798,0.139852
105.712859725028,0.141414
105.864535144409,0.141675
106.020011687402,0.145477
106.169375679636,0.139364
106.320735342635,0.14136
106.47206864244,0.141333
106.622904649148,0.140836
106.772149614897,0.139245
106.922171944128,0.140022
107.071353150568,0.139181
107.221358253217,0.140005
107.37091125194,0.139553
107.525470475556,0.144559
107.675916778249,0.140446
107.825758000846,0.139841
107.97498781371,0.13923
108.125732936258,0.140745
108.275785237129,0.140052
108.425797510521,0.140012
108.576170798243,0.140373
108.726087772813,0.139917
108.875991643739,0.139904
109.02733427208,0.141343
109.177698240103,0.140364
109.327400756852,0.139703
109.47655848819,0.139158
109.626768062633,0.14021
109.778337342515,0.141569
109.928154714141,0.139817
110.078453495462,0.140299
110.228999658976,0.140546
110.378820059487,0.13982
110.5280980162,0.139278
110.678741754329,0.140644
110.828055505517,0.139314
110.979333885424,0.141278
111.13013213815,0.140798
111.279256575383,0.139124
111.429854456203,0.140598
111.579637836806,0.139783
111.72996272948,0.140325
111.880963395013,0.141001
112.030494418525,0.139531
112.180041259115,0.139547
112.329425146565,0.139384
112.48134181492,0.141917
112.632283352729,0.140942
112.781433822535,0.13915
112.932582087435,0.141148
113.082056377532,0.139474
113.232662658694,0.140606
113.381969202965,0.139307
113.531218240293,0.139249
113.681270009845,0.140052
113.830997690394,0.139728
113.981087039842,0.140089
114.130470751885,0.139384
114.280091929692,0.139621
114.430366617338,0.140275
114.582335931487,0.141969
114.731710359017,0.139374
114.881408728022,0.139698
115.031000722821,0.139592
115.180068995938,0.139068
115.330175547135,0.140107
115.480372011891,0.140196
115.630345375955,0.139973
115.779748126204,0.139403
115.929534613653,0.139786
116.080023627761,0.140489
116.232527540276,0.142504
116.381818409879,0.139291
116.531551310402,0.139733
116.681555947645,0.140005
116.831873560111,0.140318
116.981681240152,0.139808
117.131514925548,0.139834
117.280843647001,0.139329
117.430669399312,0.139826
117.579809995459,0.139141
117.731929214402,0.142119
117.881456573026,0.139527
118.030893848574,0.139437
118.181538703921,0.140645
118.33070607547,0.139167
118.481990869579,0.141285
118.631395606734,0.139405
118.781203879291,0.139808
118.930587483316,0.139384
119.080826916791,0.140239
119.230916194107,0.140089
119.381023594711,0.140107
