X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.702448700431,0.448857
30.892873106335,0.180424
31.083165588949,0.180292
31.272887339405,0.179722
31.462765540224,0.179878
31.652841238682,0.180076
31.846463813548,0.183623
32.038572810567,0.182109
32.230470390786,0.181898
32.424237478657,0.183767
32.617366743209,0.183129
32.812721777983,0.185355
33.007684434691,0.184963
33.200397926533,0.182713
33.392543543577,0.182146
33.588060817304,0.185517
33.821914516111,0.223854
35.298136833075,1.46622
292.050079586683,256.742
354.550097579596,62.49
354.77346555479,0.213368
354.931189601467,0.147724
355.090596565117,0.149407
355.245421086951,0.144825
355.396227556515,0.140806
355.546755026079,0.140527
355.695931479453,0.139176
355.845071932827,0.13914
355.995664791937,0.140593
356.145508040593,0.139843
356.295146104421,0.139638
356.446098389157,0.140952
356.595690452985,0.139592
356.745765516813,0.140075
356.895175970187,0.13941
357.044643034015,0.139467
357.193694276154,0.139051
357.342825729528,0.139131
357.49285340381,0.140028
357.642889652466,0.140036
357.792572716294,0.139683
357.942276169668,0.139703
358.091335623042,0.139059
358.240893482152,0.139558
358.390667935526,0.139774
358.539952999354,0.139285
358.690800273054,0.140847
358.839796726428,0.138996
358.989389790256,0.139593
359.13952524363,0.140135
359.288732738848,0.139207
359.437969597958,0.139237
359.587224457068,0.139255
359.736980910442,0.139756
359.88868097427,0.1417
360.03748583338,0.138805
360.187351507662,0.139866
360.340182792398,0.142831
360.490255856226,0.140073
360.642389530508,0.142134
360.792765293806,0.140376
360.944220363147,0.141455
361.094193816521,0.139973
361.244061632243,0.139868
361.395936790169,0.141875
361.545576853997,0.13964
361.697119138733,0.141542
361.846349592107,0.13923
361.995662655935,0.139313
362.146142719763,0.14048
362.296577982362,0.140435
362.44714747697,0.140569
362.597266224699,0.140119
362.747116409447,0.13985
362.897150473275,0.140034
363.046676926649,0.139526
363.1981754064,0.141498
363.349615080682,0.14144
363.498809534056,0.139194
363.648873208338,0.140064
363.800108815045,0.141236
363.951891489327,0.141783
364.106977487144,0.145086
364.25916777188,0.14219
364.408533225254,0.139365
364.558284678628,0.139751
364.707904742456,0.13962
364.857387991112,0.139483
365.00768705494,0.140299
365.156890508314,0.139203
365.306458961688,0.139568
365.456581415062,0.140122
365.605730868436,0.139149
365.75450232181,0.138771
365.903633775184,0.139131
366.052741828883,0.139108
366.202017282257,0.139275
366.351682346085,0.139665
366.500840799459,0.139158
366.653162305103,0.142322
366.802167758477,0.139005
366.953387619688,0.14122
367.102627073062,0.139239
367.25207513689,0.139448
367.401089590264,0.139014
367.551923264546,0.140834
367.703867938828,0.141945
367.853931797938,0.140064
368.003734251312,0.139802
368.155644536048,0.14191
368.30568121033,0.140037
368.455247274158,0.139566
368.60606594844,0.140819
368.755767401814,0.139701
368.907178465642,0.141411
369.05673552947,0.139557
369.205794982844,0.139059
369.355921436218,0.140126
369.505533889592,0.139612
369.65452295342,0.138989
369.805213017248,0.14069
369.955621081076,0.140408
370.105810144904,0.140189
370.25620542964,0.140395
370.407338509658,0.141133
370.557762979222,0.140424
370.706720838332,0.138958
370.858407760449,0.141687
371.007404213823,0.138996
371.156445667197,0.139041
371.306344731025,0.139899
371.455885184399,0.13954
371.605840637773,0.139955
371.756947227058,0.141107
371.907050696622,0.140103
372.05987777664,0.142827
372.211345061376,0.141467
372.361456125204,0.140111
372.511482799486,0.140027
372.661979473768,0.140497
372.812003537596,0.140024
372.963221822332,0.141218
373.115107107068,0.141885
373.264700170896,0.139593
373.413859234724,0.139159
373.563363093834,0.139504
373.712431547208,0.139068
373.861944000582,0.139512
374.012820674864,0.140877
374.16472992352,0.141909
374.314241987348,0.139512
374.464261846458,0.14002
374.615421131194,0.141159
374.765712195022,0.140291
374.914807648396,0.139095
375.06447810177,0.13967
375.213798555144,0.13932
375.363772229426,0.139974
375.513482293254,0.13971
375.663093357082,0.139611
375.812448810456,0.139355
375.963081874284,0.140633
376.112070938112,0.138989
376.262683391486,0.140612
376.412920455314,0.140237
