X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.699706692432,0.446352
30.891011077606,0.181304
31.082419457634,0.181408
31.276095575371,0.183676
31.466626961101,0.180531
31.656676274943,0.180049
31.850373844537,0.183698
32.044016554668,0.183643
32.237348111935,0.183332
32.434482956072,0.187135
32.625860085896,0.181377
32.833283512627,0.197423
33.027960370354,0.184677
33.223569208243,0.185609
33.413840293355,0.180271
33.60923119011,0.185391
33.804332561232,0.185101
33.995513812026,0.181181
34.199277126527,0.193763
34.403081634853,0.193805
35.630459519759,1.21738
37.279823987192,1.63936
163.793200378626,126.503
164.014766660075,0.211566
164.170246089404,0.145479
164.325112154854,0.144866
164.48122189792,0.14611
164.633922285106,0.1427
164.784750436307,0.140828
164.93413678413,0.139386
165.084323185508,0.140186
165.234598870835,0.140276
165.385385309817,0.140786
165.535547848819,0.140163
165.685278460545,0.139731
165.835144127145,0.139866
165.984561948012,0.139418
166.134473408888,0.139911
166.28428525879,0.139812
166.435257859472,0.140973
166.584662743424,0.139405
166.734121668579,0.139459
166.88467987044,0.140558
167.034247986128,0.139568
167.184144051345,0.139896
167.333783158622,0.139639
167.483865461407,0.140082
167.634388812277,0.140523
167.783965062264,0.139576
167.933572983779,0.139608
168.082960327327,0.139387
168.23327071413,0.14031
168.383463583425,0.140193
168.534039511979,0.140576
168.684229945454,0.14019
168.834159769649,0.13993
168.984566575438,0.140407
169.134361519288,0.139795
169.286614106208,0.142253
169.436621432033,0.140007
169.586569565121,0.139948
169.736024938265,0.139455
169.888093864923,0.142069
170.038770172736,0.140676
170.188131541932,0.139361
170.338184595663,0.140053
170.489600021231,0.141415
170.639377575138,0.139778
170.790060019007,0.140682
170.94113870152,0.141079
171.090564451527,0.139426
171.240525261419,0.139961
171.390673290813,0.140148
171.540957784721,0.140284
171.69105978931,0.140102
171.841533923543,0.140474
171.992268567409,0.140735
172.143576759594,0.141308
172.294355271651,0.140779
172.444259592089,0.139904
172.594071418291,0.139812
172.744383296114,0.140312
172.897664392126,0.143281
173.048868335179,0.141204
173.198782917189,0.139915
173.349475545534,0.140693
173.503464538046,0.143989
