X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.702292734893,0.448576
30.89259922209,0.180306
31.082990844738,0.180392
31.27298671441,0.179996
31.472844316693,0.189858
31.662735286292,0.179891
31.853858920976,0.181124
32.043938320345,0.180079
32.235088237332,0.18115
32.427469506769,0.182381
32.621024997548,0.183555
32.814484970142,0.18346
33.0296829958,0.205198
33.313375319571,0.273692
33.520432918853,0.197058
33.729224753771,0.198792
33.937050499057,0.197826
34.226670736697,0.27962
34.514820838816,0.27815
34.732950284771,0.208129
35.105802412223,0.362852
357.861732591748,322.746
358.291277854734,0.419545
358.51312802772,0.21185
358.670280059002,0.147152
358.827082150036,0.146802
358.979919806862,0.142838
359.132710853203,0.142791
359.283654292925,0.140943
359.432879906991,0.139226
359.583270129609,0.14039
359.732369743675,0.1391
359.882002966293,0.139633
360.031681534615,0.139679
360.180785306033,0.139104
360.330217920099,0.139433
360.481962359821,0.141744
360.632012190991,0.14005
360.781156805057,0.139145
360.930789027675,0.139632
361.083340295261,0.142551
361.233880126431,0.14054
361.384041740497,0.140162
361.534046965323,0.140005
361.684120187941,0.140073
361.833884350807,0.139764
361.983819964873,0.139936
362.133023736291,0.139204
362.281952350357,0.138929
362.431840181527,0.139888
362.581203404145,0.139363
362.730159018211,0.138956
362.880398053275,0.140239
363.029901764987,0.139504
363.179535379053,0.139634
363.330140601671,0.140605
363.480497373089,0.140357
363.630547204259,0.14005
363.78155524311,0.141008
363.93379185468,0.142237
364.082779626098,0.138988
364.231771240164,0.138992
364.382127116231,0.140356
364.531988338849,0.139861
364.683027170019,0.141039
364.831991784085,0.138965
364.983002223807,0.14101
365.138975923393,0.145974
365.288980955375,0.140005
365.438107569441,0.139127
365.587568792059,0.139461
365.738590623229,0.141022
365.887769786095,0.139179
366.036662400161,0.138893
366.185739016435,0.139077
366.334761787853,0.139023
366.486070596083,0.141309
366.637586035805,0.141515
366.787446866975,0.139861
366.938162089593,0.140715
367.087561312211,0.139399
367.236933534829,0.139372
367.387386365999,0.140453
367.537592029446,0.140206
367.686718643512,0.139127
367.836154257578,0.139436
367.985783420444,0.139629
368.135377036718,0.139594
368.285834259336,0.140457
368.43795385641,0.14212
368.588840013098,0.140886
368.738673627164,0.139834
368.888656849782,0.139983
369.0375726212,0.138916
369.187876843818,0.140304
369.339457457884,0.141581
369.48958207195,0.140125
369.639418686016,0.139837
369.790215517186,0.140797
369.940509407086,0.140294
370.090176178504,0.139667
370.240878009674,0.140702
370.391733840844,0.140856
370.544201143266,0.142467
