X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
60.397922061725,1
100.070085183981,2
103.259368275674,3
103.759368275674,4
104.259368275674,5
104.759368275674,6
105.040838079139,7
165.862649368343,8
225.208086499993,9
225.708086499993,10
403.412258785247,11
