X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
51.716449458223,1
98.870609897968,2
155.090997733659,3
171.090997733659,4
203.090997733659,5
304.130530962945,6
320.130530962945,7
416.272247430336,8
424.272247430336,9
