X,frankfurt_urban.MA[0].tcp/rcvd seq
30.255226357825,7.55272e+06
30.345013747269,7.55272e+06
30.43416842242,7.55272e+06
30.435874016672,7.55272e+06
30.523224125241,7.55272e+06
30.523765922367,7.55272e+06
30.525923396935,7.55272e+06
30.527758221791,7.55272e+06
30.613321652945,7.55272e+06
30.615039505585,7.55272e+06
30.616590358225,7.55272e+06
30.617097210865,7.55272e+06
30.617622063505,7.55272e+06
30.619177916145,7.55272e+06
30.619693768785,7.55272e+06
30.620218621425,7.55272e+06
30.70401135357,7.55272e+06
30.70441323404,7.55272e+06
30.803170873143,7.55282e+06
30.804253781495,7.55282e+06
30.805802598199,7.55282e+06
30.806417506551,7.55282e+06
30.807014414903,7.55282e+06
30.808129323255,7.55282e+06
30.808699231607,7.55282e+06
30.809143139959,7.55282e+06
30.809551048311,7.55282e+06
30.811108797373,7.55282e+06
30.811777705725,7.55282e+06
30.812212614077,7.55282e+06
30.812647522429,7.55282e+06
30.813262430781,7.55282e+06
30.892316673325,7.55282e+06
30.894097581677,7.55282e+06
30.895112490029,7.55282e+06
30.993870170955,7.55292e+06
30.996110107189,7.55292e+06
30.996680043423,7.55292e+06
30.997730979657,7.55292e+06
30.998345915891,7.55292e+06
30.998780852125,7.55292e+06
30.999251788359,7.55292e+06
30.999902724593,7.55292e+06
31.000319674942,7.55292e+06
31.000799639406,7.55292e+06
31.00132460387,7.55292e+06
31.001948568334,7.55292e+06
31.002338532798,7.55292e+06
31.003515356112,7.55292e+06
31.083242992648,7.55292e+06
31.085624975202,7.55292e+06
31.086170939666,7.55292e+06
31.184928663181,7.55302e+06
31.185921656363,7.55302e+06
31.187515642727,7.55302e+06
31.188972635909,7.55302e+06
31.189416629091,7.55302e+06
31.189878622273,7.55302e+06
31.190484493042,7.55302e+06
31.191090486224,7.55302e+06
31.191579479406,7.55302e+06
31.192272472588,7.55302e+06
31.19326046577,7.55302e+06
31.194386458952,7.55302e+06
31.195616452134,7.55302e+06
31.196320445316,7.55302e+06
31.274817562672,7.55302e+06
31.275770584812,7.55302e+06
31.276208606952,7.55302e+06
31.37496638806,7.55312e+06
31.377341460892,7.55312e+06
31.377749511584,7.55312e+06
31.378283562276,7.55312e+06
31.378691612968,7.55312e+06
31.37955366366,7.55312e+06
31.380213714352,7.55312e+06
31.381710765044,7.55312e+06
31.382343815736,7.55312e+06
31.382769866428,7.55312e+06
31.38436691712,7.55312e+06
31.384927967812,7.55312e+06
31.385336018504,7.55312e+06
31.385816069196,7.55312e+06
31.465395366665,7.55312e+06
31.469113760417,7.55312e+06
31.469758838995,7.55312e+06
31.568516675984,7.55322e+06
31.569518782,7.55322e+06
31.570043888016,7.55322e+06
31.571750994032,7.55322e+06
31.572159100048,7.55322e+06
31.573184206064,7.55322e+06
31.57381731208,7.55322e+06
31.574468418096,7.55322e+06
31.574939524112,7.55322e+06
