X,frankfurt_urban.MA[0].tcp/rcvd seq
30.254723160499,7.55258e+06
30.345152134583,7.55258e+06
30.435896316978,7.55258e+06
30.437764065842,7.55258e+06
30.525719527018,7.55258e+06
30.526127429094,7.55258e+06
30.52721933117,7.55258e+06
30.528640150314,7.55258e+06
30.61538766682,7.55258e+06
30.61782838804,7.55258e+06
30.619526290116,7.55258e+06
30.620612192192,7.55258e+06
30.621109094268,7.55258e+06
30.621704996344,7.55258e+06
30.62229189842,7.55258e+06
30.623711800496,7.55258e+06
30.705208021888,7.55258e+06
30.705843979448,7.55258e+06
30.804724241476,7.55268e+06
30.805266199036,7.55268e+06
30.807581156596,7.55268e+06
30.808043142492,7.55268e+06
30.808577128388,7.55268e+06
30.811223029276,7.55268e+06
30.811856015172,7.55268e+06
30.812372001068,7.55268e+06
30.813031986964,7.55268e+06
30.81366497286,7.55268e+06
30.815094958756,7.55268e+06
30.815520944652,7.55268e+06
30.816189930548,7.55268e+06
30.816831916444,7.55268e+06
30.894355506718,7.55268e+06
30.894867582214,7.55268e+06
30.89528756811,7.55268e+06
30.995126873086,7.55278e+06
30.996146887762,7.55278e+06
30.996752902438,7.55278e+06
30.997596917114,7.55278e+06
30.99801393179,7.55278e+06
30.998466946466,7.55278e+06
30.999117961142,7.55278e+06
30.999660975818,7.55278e+06
31.000254004845,7.55278e+06
31.000887048223,7.55278e+06
31.001491034197,7.55278e+06
31.002142077575,7.55278e+06
31.004112120953,7.55278e+06
31.004691164331,7.55278e+06
31.084270223899,7.55278e+06
31.085785342851,7.55278e+06
31.088129386229,7.55278e+06
31.187009734009,7.55288e+06
31.187515777387,7.55288e+06
31.188470820765,7.55288e+06
31.188959892347,7.55288e+06
31.190553035511,7.55288e+06
31.191042107093,7.55288e+06
31.191468178675,7.55288e+06
31.192914877491,7.55288e+06
31.193640222053,7.55288e+06
31.194264293635,7.55288e+06
31.195021365217,7.55288e+06
31.196386436799,7.55288e+06
31.198166508381,7.55288e+06
31.199477579963,7.55288e+06
31.278738299424,7.55288e+06
31.279380398424,7.55288e+06
31.280663497424,7.55288e+06
31.381734900317,7.55298e+06
31.382233026503,7.55298e+06
31.383298152689,7.55298e+06
31.383688278875,7.55298e+06
31.384141405061,7.55298e+06
31.384738531247,7.55298e+06
31.386371657433,7.55298e+06
31.387440783619,7.55298e+06
31.388744909805,7.55298e+06
31.390130035991,7.55298e+06
31.390583162177,7.55298e+06
31.391072288363,7.55298e+06
31.391723414549,7.55298e+06
31.394328540735,7.55298e+06
31.473924819157,7.55298e+06
31.475555995769,7.55298e+06
31.475994148901,7.55298e+06
31.575517605686,7.55308e+06
31.576429785524,7.55308e+06
31.5797211452,7.55308e+06
31.580714325038,7.55308e+06
31.581711504876,7.55308e+06
31.582263684714,7.55308e+06
31.582806864552,7.55308e+06
31.58320604439,7.55308e+06
31.583731224228,7.55308e+06
31.584684404066,7.55308e+06
31.586033583904,7.55308e+06
31.587184763742,7.55308e+06
31.58920894358,7.55308e+06
31.590261123418,7.55308e+06
31.668864660055,7.55308e+06
31.677920929493,7.55308e+06
31.678575135793,7.55308e+06
31.777455645502,7.55318e+06
31.778793851802,7.55318e+06
31.779282058102,7.55318e+06
31.78144129062,7.55318e+06
31.782110523138,7.55318e+06
31.782779755656,7.55318e+06
31.783241988174,7.55318e+06
31.786243295902,7.55318e+06
31.786956502202,7.55318e+06
31.787606708502,7.55318e+06
31.789040372386,7.55318e+06
31.789622160429,7.55318e+06
31.791302392947,7.55318e+06
31.791961625465,7.55318e+06
31.86714421279,7.55318e+06
31.86833271499,7.55318e+06
31.869642973476,7.55318e+06
31.970540535121,7.55328e+06
31.982194103529,7.55328e+06
31.983608671937,7.55328e+06
31.984052956141,7.55328e+06
31.984560240345,7.55328e+06
31.986089524549,7.55328e+06
31.987276808753,7.55328e+06
31.987820092957,7.55328e+06
31.989214377161,7.55328e+06
31.991261661365,7.55328e+06
31.991759945569,7.55328e+06
31.992150229773,7.55328e+06
31.992585513977,7.55328e+06
31.992984798181,7.55328e+06
32.060478114069,7.55328e+06
32.071626096055,7.55328e+06
32.072154405723,7.55328e+06
32.171035018295,7.55338e+06
32.172211327963,7.55338e+06
32.174952997715,7.55338e+06
32.175541332591,7.55338e+06
32.177651667467,7.55338e+06
32.180546337219,7.55338e+06
32.180963672095,7.55338e+06
32.183499341847,7.55338e+06
32.183889676723,7.55338e+06
32.185910011599,7.55338e+06
32.186534346475,7.55338e+06
32.188275681351,7.55338e+06
32.188729016227,7.55338e+06
32.189173351103,7.55338e+06
32.261872997102,7.55338e+06
32.271590430834,7.55338e+06
32.272963790664,7.55338e+06
32.37245145314,7.55348e+06
