X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.704063714694,0.450442
30.894302068411,0.180238
31.084674527654,0.180372
31.274018261307,0.179344
31.468042195936,0.184024
31.657643595841,0.179601
31.847742498712,0.180099
32.044378914782,0.186636
32.241537991192,0.187159
32.43365399441,0.182116
32.622909223832,0.179255
32.824170010724,0.191261
33.017452917549,0.183283
33.213415217086,0.185962
33.405016217682,0.181601
33.594999332943,0.179983
33.785733603492,0.180734
33.976772036526,0.181038
34.200813885439,0.214042
34.595857722989,0.385044
35.049195714825,0.443338
35.567771973654,0.508576
