X,frankfurt_urban.MA[0].tcp/rcvd seq
30.253787097368,7.55235e+06
30.343786779156,7.55235e+06
30.433009856057,7.55235e+06
30.434589228245,7.55235e+06
30.52263640248,7.55235e+06
30.523728115752,7.55235e+06
30.524774829024,7.55235e+06
30.525182542296,7.55235e+06
30.611913533762,7.55235e+06
30.612978247034,7.55235e+06
30.614306673578,7.55235e+06
30.614975414162,7.55235e+06
30.615561100122,7.55235e+06
30.616229840706,7.55235e+06
30.616914526666,7.55235e+06
30.617402239938,7.55235e+06
30.701034781986,7.55235e+06
30.702398549942,7.55235e+06
30.801256516092,7.55245e+06
30.801780284048,7.55245e+06
30.802486079424,7.55245e+06
30.8040228748,7.55245e+06
30.805037670176,7.55245e+06
30.805607465552,7.55245e+06
30.806042260928,7.55245e+06
30.806567056304,7.55245e+06
30.80709185168,7.55245e+06
30.807711427696,7.55245e+06
30.808253195652,7.55245e+06
30.808938963608,7.55245e+06
30.810025731564,7.55245e+06
30.81061352694,7.55245e+06
30.893050279154,7.55245e+06
30.89358407453,7.55245e+06
30.894947869906,7.55245e+06
30.993805877288,7.55255e+06
30.994879700186,7.55255e+06
30.996959345982,7.55255e+06
30.99745716888,7.55255e+06
30.997873991778,7.55255e+06
30.998353814676,7.55255e+06
30.998995637574,7.55255e+06
30.999403460472,7.55255e+06
31.000698297132,7.55255e+06
31.001097147554,7.55255e+06
31.001738997976,7.55255e+06
31.003227848398,7.55255e+06
31.00377969882,7.55255e+06
31.004501588724,7.55255e+06
31.0841119412,7.55255e+06
31.084885853698,7.55255e+06
31.08535070412,7.55255e+06
31.184208752829,7.55265e+06
31.185525630857,7.55265e+06
31.185960508885,7.55265e+06
31.186494386913,7.55265e+06
31.187428264941,7.55265e+06
31.188007142969,7.55265e+06
31.188550020997,7.55265e+06
31.189191899025,7.55265e+06
31.189743777053,7.55265e+06
31.190331655081,7.55265e+06
31.190721533109,7.55265e+06
31.191183411137,7.55265e+06
31.19236208212,7.55265e+06
31.194159960148,7.55265e+06
31.27359814588,7.55265e+06
31.275579772717,7.55265e+06
31.276071678389,7.55265e+06
31.375905782427,7.55275e+06
31.376466715863,7.55275e+06
31.377378649299,7.55275e+06
31.377921582735,7.55275e+06
31.378981516171,7.55275e+06
31.381519449607,7.55275e+06
31.382787383043,7.55275e+06
31.383393316479,7.55275e+06
31.383972249915,7.55275e+06
31.384515183351,7.55275e+06
31.385013116787,7.55275e+06
31.385412050223,7.55275e+06
31.386017983659,7.55275e+06
31.386632917095,7.55275e+06
31.465564067553,7.55275e+06
31.466971024025,7.55275e+06
31.467651985261,7.55275e+06
31.566510145169,7.55285e+06
31.567767106405,7.55285e+06
31.569608096017,7.55285e+06
31.571137085629,7.55285e+06
31.571770075241,7.55285e+06
31.572205064853,7.55285e+06
31.572640054465,7.55285e+06
31.573210044077,7.55285e+06
31.574591033689,7.55285e+06
31.575206023301,7.55285e+06
31.575659012913,7.55285e+06
31.576412002416,7.55285e+06
31.578019963652,7.55285e+06
31.578633924888,7.55285e+06
31.655705977561,7.55285e+06
31.657687604398,7.55285e+06
31.658943622864,7.55285e+06
31.758426840137,7.55295e+06
31.759347279639,7.55295e+06
31.760674877069,7.55295e+06
31.761109924181,7.55295e+06
31.761589971293,7.55295e+06
31.763531065517,7.55295e+06
31.765351112629,7.55295e+06
31.766384159741,7.55295e+06
31.766891206853,7.55295e+06
31.767344253965,7.55295e+06
31.767860301077,7.55295e+06
31.768511348189,7.55295e+06
31.769063395301,7.55295e+06
31.770241442413,7.55295e+06
31.850759436828,7.55295e+06
31.854409667764,7.55295e+06
31.854955743014,7.55295e+06
31.954647016452,7.55305e+06
31.956984221768,7.55305e+06
31.957536324426,7.55305e+06
31.958551427084,7.55305e+06
31.959611529742,7.55305e+06
31.9613296324,7.55305e+06
31.961863735058,7.55305e+06
31.962532837716,7.55305e+06
31.963174940374,7.55305e+06
31.963682043032,7.55305e+06
31.96418014569,7.55305e+06
31.966127844202,7.55305e+06
31.967330919452,7.55305e+06
31.968470994702,7.55305e+06
32.04396053705,7.55305e+06
32.047664037282,7.55305e+06
32.048102167112,7.55305e+06
32.146960494894,7.55315e+06
32.14799865166,7.55315e+06
32.148950808426,7.55315e+06
32.149421965192,7.55315e+06
32.150001121958,7.55315e+06
32.150454278724,7.55315e+06
32.15111443549,7.55315e+06
32.151695403704,7.55315e+06
32.152417533534,7.55315e+06
32.154731663364,7.55315e+06
32.15588282013,7.55315e+06
32.156524976896,7.55315e+06
32.157131133662,7.55315e+06
