X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.702060825393,0.448228
30.892630964629,0.18057
31.084846150767,0.182215
31.276460644561,0.181614
31.470272582578,0.183812
31.66014255326,0.17987
31.852594391714,0.182452
32.043198547199,0.180604
32.233953394992,0.180755
32.423995204067,0.180042
32.614491212481,0.180496
32.810018252009,0.185527
33.004256578085,0.184238
33.197407150189,0.183151
33.395933136573,0.188526
33.590042165637,0.184109
33.789581585135,0.189539
33.999102146256,0.199521
34.198287547474,0.189185
35.544937024844,1.33665
35.984583165616,0.429646
37.389369326841,1.39479
323.993458327225,286.594
324.354875084616,0.351417
324.574169797455,0.209295
324.731253714093,0.147084
324.885873936707,0.14462
325.039323053262,0.143449
325.192335068289,0.143012
325.342360084832,0.140025
325.492437726262,0.140078
325.642526391277,0.140089
325.793020498158,0.140494
325.945743912846,0.142723
326.096490651186,0.140747
326.246667948587,0.140177
326.396339737986,0.139672
326.546808448409,0.140469
326.696282290468,0.139474
326.846433620143,0.140151
326.99606051635,0.139627
327.146755914577,0.140695
327.296402350002,0.139646
327.447060305675,0.140658
327.598173305977,0.141113
327.747989337781,0.139816
327.898041904708,0.140053
328.047695986163,0.139654
328.198698657007,0.141003
328.350830112262,0.142131
328.502176800374,0.141347
328.651803971141,0.139627
328.803100539996,0.141297
328.952628750249,0.139528
329.103437743846,0.140809
329.252884362367,0.139447
329.405151626212,0.142267
329.555358904662,0.140207
329.708775477144,0.143417
329.858447784742,0.139672
330.008671684382,0.140224
330.159987595239,0.141316
330.309839942463,0.139852
330.46174688091,0.141907
330.611807833239,0.140061
330.761526795531,0.139719
330.911442179945,0.139915
331.062508162207,0.141066
331.215891344421,0.143383
331.365860747698,0.139969
331.51556915799,0.139708
331.665779170566,0.14021
331.815850190361,0.140071
331.966505613315,0.140655
332.117894040242,0.141388
332.268019072719,0.140125
332.418598167317,0.140579
332.56975681076,0.141159
332.719863853652,0.140107
332.870257898671,0.140394
333.021201316105,0.140943
333.170900759384,0.139699
333.321935771042,0.141035
333.47141921671,0.139483
333.622467483511,0.141048
333.77434235898,0.141875
333.926187628394,0.141845
334.075932077016,0.139744
334.225577526084,0.139645
334.376427583179,0.14085
334.529934678771,0.143507
334.680620917149,0.140686
334.831033975376,0.140413
334.983025641773,0.141992
335.133782678233,0.140757
335.283491919383,0.139709
335.433182370583,0.13969
335.584094429922,0.140912
335.734929489376,0.140835
335.887479765071,0.14255
336.038190976372,0.140711
336.188044036133,0.139853
336.340589704062,0.142546
336.490085155845,0.139495
336.640377607676,0.140292
336.790742059541,0.140364
336.940369511441,0.139627
337.092882765737,0.142513
337.243042825839,0.14016
337.393023885966,0.139981
337.543211946111,0.140188
337.693954006279,0.140742
337.844663066461,0.140709
337.996391620978,0.141729
338.146817582726,0.140426
338.296843642944,0.140026
338.448872289303,0.142029
338.599169741354,0.140297
338.749429801586,0.14026
338.898760253645,0.13933
339.049355922076,0.140596
339.198830374143,0.139474
339.350946885415,0.142117
339.502791945673,0.141845
339.652568269676,0.139776
339.802249721751,0.139681
339.953341151793,0.141091
340.103990396192,0.140649
340.255796064638,0.141806
340.406256733093,0.140461
340.556680793362,0.140424
340.706503413132,0.139823
340.857310657555,0.140807
341.009562316177,0.142252
341.159217376446,0.139655
341.309684436715,0.140467
341.460327496984,0.140643
341.610281557253,0.139954
341.760822009336,0.14054
341.910503461419,0.139681
342.060184913502,0.139681
342.210872973771,0.140688
342.361328426598,0.140455
342.51134667747,0.140018
342.662077345925,0.140731
342.81257401438,0.140497
342.962408466463,0.139834
343.112389526732,0.139981
343.263408587001,0.141019
343.413887255456,0.140479
343.564344923911,0.140458
343.715217346893,0.140872
343.866004506147,0.140787
344.016009328013,0.140005
344.167084388282,0.141075
344.318375448551,0.141291
344.47234354975,0.143968
344.622034001833,0.13969
344.772132062102,0.140098
344.924016492154,0.141884
345.073697944237,0.139681
345.224467399228,0.140769
345.374795851311,0.140328
345.525165303394,0.140369
345.676230755477,0.141065
345.82575920756,0.139528
345.976433843797,0.140675
346.129104512252,0.142671
346.280672180707,0.141568
346.43056063279,0.139888
346.582674301245,0.142114
346.732574361514,0.1399
346.882131389565,0.139557
347.033307633988,0.141176
347.183540694257,0.140233
347.33333014634,0.139789
347.484585206609,0.141255
347.634464658692,0.139879
347.785878718961,0.141414
347.936827149013,0.140948
348.087074601096,0.140247
348.237011661365,0.139937
348.386738113448,0.139726
348.537093173717,0.140355
348.689279036513,0.142186
348.839658096782,0.140379
348.990180548865,0.140522
349.140314609134,0.140134
349.290639061217,0.140324
349.440871681323,0.140233
349.590544133406,0.139672
349.740761585489,0.140217
349.890823645758,0.140062
350.041131097841,0.140307
350.191001299947,0.13987
350.340991360216,0.13999
350.490555812299,0.139564
350.640570264382,0.140014
350.792920149209,0.14235
350.946494642222,0.143574
351.096284094305,0.139789
351.247328546388,0.141044
351.397165998471,0.139837
