X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
71.19302508184,1
99.573396562954,2
100.073396562954,3
100.573396562954,4
100.871782728153,5
101.371782728153,6
101.871782728153,7
102.371782728153,8
102.497673679685,9
160.617937941157,10
228.806053880859,11
348.686456618783,12
436.4884617193,13
