X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
30.70240751364,0.448773
30.893684935815,0.181277
31.08626482863,0.18258
31.275793028696,0.179528
31.46675055372,0.180958
31.657212383589,0.180462
31.850291514351,0.183079
32.041659686496,0.181368
32.232574711005,0.180915
32.427743367493,0.185169
32.618293440286,0.18055
32.810625492457,0.182332
33.005061503781,0.184436
33.204150649513,0.189089
33.394228253593,0.180078
33.584800996984,0.180573
33.775552911316,0.180752
33.969007981636,0.183455
34.16364424793,0.184636
34.357148006988,0.183504
34.557839607417,0.190692
34.760358034195,0.192518
35.02094341583,0.250585
35.329213210861,0.29827
36.755675894245,1.41646
165.488700974984,128.723
165.710442967373,0.211742
165.866198701551,0.145756
166.021543246568,0.145345
166.175002105222,0.143459
166.327218370993,0.142216
166.478252129154,0.141034
166.62729538551,0.139043
166.776334070773,0.139039
166.926013879467,0.13968
167.075711750997,0.139698
167.225436670662,0.139725
167.376082774117,0.140646
167.525058677883,0.138976
167.673820724918,0.138762
167.823969052806,0.140148
167.973333254438,0.139364
168.122381340028,0.139048
168.271483475544,0.139102
168.420198653551,0.138715
168.569762078145,0.139563
168.719504349014,0.139742
168.868408654963,0.138904
169.017367019593,0.138958
169.167389529296,0.140023
169.319994854201,0.142605
169.469253352803,0.139258
169.618806024006,0.139553
169.76797546912,0.139169
169.916962433312,0.138987
170.066996763738,0.140034
170.216767162504,0.13977
170.366610751289,0.139844
170.516626594497,0.140016
170.666603585169,0.139977
170.817606073511,0.141002
170.969572235853,0.141966
171.118683274262,0.139111
171.267741349667,0.139058
171.417006487732,0.139265
171.566967010188,0.139961
171.715863249252,0.138896
171.866071160182,0.140208
172.01512950018,0.139058
172.166296373181,0.141167
172.315197883951,0.138902
172.465557397598,0.14036
172.614897932637,0.139341
172.764418060616,0.13952
172.913983697939,0.139566
173.063369382228,0.139386
173.212698130486,0.139329
173.362128216821,0.13943
173.512516270759,0.140388
173.661575160319,0.139059
173.812988676439,0.141414
173.963495317589,0.140507
174.113992040148,0.140497
174.263431810026,0.13944
174.412531210792,0.139099
174.562696616032,0.140165
174.717206926773,0.14451
174.866518229867,0.139311
175.016899341607,0.140381
175.166039748754,0.13914
175.318400011972,0.14236
175.468646354301,0.140246
175.61810472676,0.139458
175.768052765288,0.139948
175.917085447219,0.139033
176.0696416698,0.142556
176.219843305399,0.140202
176.373893471884,0.14405
