X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
70.032174782047,1
105.522499893083,2
170.251222796885,3
225.989859018162,4
226.489859018162,5
226.989859018162,6
331.375019028953,7
437.295531233024,8
