X,frankfurt_urban_n_vehicles.MA[4].idLayer/sequenceUpdateCa:vector
197.190883530148,1
299.736118603053,2
338.208408333842,3
382.151589917157,4
382.651589917157,5
383.151589917157,6
383.651589917157,7
384.151589917157,8
384.231212731351,9
384.731212731351,10
385.231212731351,11
385.731212731351,12
386.231212731351,13
386.731212731351,14
387.231212731351,15
387.731212731351,16
388.231212731351,17
388.731212731351,18
389.231212731351,19
389.731212731351,20
390.231212731351,21
390.731212731351,22
391.231212731351,23
391.731212731351,24
392.231212731351,25
392.731212731351,26
393.231212731351,27
393.731212731351,28
394.231212731351,29
394.731212731351,30
395.231212731351,31
395.731212731351,32
396.231212731351,33
396.731212731351,34
397.231212731351,35
397.731212731351,36
398.231212731351,37
398.731212731351,38
399.231212731351,39
399.731212731351,40
400.231212731351,41
400.731212731351,42
401.231212731351,43
401.731212731351,44
402.231212731351,45
402.731212731351,46
403.231212731351,47
403.731212731351,48
403.812694470207,49
404.312694470207,50
404.812694470207,51
405.312694470207,52
405.453037330364,53
