X,frankfurt_urban_n_vehicles.MA[1].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles.MA[1].udpApp[0]/rcvdPk:vector(packetBytes)
32.417972223253,1008,1000
32.431873040635,1008,1000
32.434580858017,1008,1000
32.440212944602,1008,1000
32.450464771231,1008,1000
32.460212944602,1008,1000
32.470928944602,1008,1000
32.480450582153,1008,1000
32.491144582153,1008,1000
32.500212944602,1008,1000
32.516720603991,1008,1000
32.520212952528,1008,1000
32.530937952528,1008,1000
32.540775952528,1008,1000
32.550212952528,1008,1000
32.560212952528,1008,1000
32.570212952528,1008,1000
32.580212952528,1008,1000
32.591072952528,1008,1000
32.605239625415,1008,1000
32.612710625415,1008,1000
32.620212960338,1008,1000
32.630801625415,1008,1000
32.640212960338,1008,1000
32.650212960338,1008,1000
32.660212960338,1008,1000
32.671887960338,1008,1000
32.680212960338,1008,1000
32.690212960338,1008,1000
32.700212960338,1008,1000
32.710212968041,1008,1000
32.724326646432,1008,1000
32.730212968041,1008,1000
32.740212968041,1008,1000
32.766837646432,1008,1000
32.772489551532,1008,1000
32.776232456632,1008,1000
32.789007968041,1008,1000
32.795997873141,1008,1000
32.800212968041,1008,1000
32.811580667007,1008,1000
32.8210369756,1008,1000
32.8302129756,1008,1000
32.853522972051,1008,1000
32.856324905285,1008,1000
32.8602129756,1008,1000
32.8702129756,1008,1000
32.8839989756,1008,1000
32.892805667007,1008,1000
32.921424979502,1008,1000
32.925127940356,1008,1000
32.92878090121,1008,1000
32.93931815439,1008,1000
32.943305115244,1008,1000
32.950212983051,1008,1000
32.967662687176,1008,1000
32.97276964803,1008,1000
32.992539687176,1008,1000
32.99480664803,1008,1000
33.00091999037,1008,1000
33.021981706911,1008,1000
33.031198694819,1008,1000
33.036625682727,1008,1000
33.04021299037,1008,1000
33.05188799037,1008,1000
33.062287706911,1008,1000
33.071400706911,1008,1000
33.08021299037,1008,1000
33.104614726252,1008,1000
33.110374740722,1008,1000
33.119856755192,1008,1000
33.124900769662,1008,1000
33.132328997591,1008,1000
33.142382997591,1008,1000
33.152012726252,1008,1000
33.160212997591,1008,1000
33.178237726252,1008,1000
33.189088740722,1008,1000
33.199106755192,1008,1000
33.202917788563,1008,1000
33.210213004672,1008,1000
33.220504745153,1008,1000
33.232923004672,1008,1000
33.241482745153,1008,1000
33.251447004672,1008,1000
33.260213004672,1008,1000
33.270540745153,1008,1000
33.287288745153,1008,1000
33.291140785605,1008,1000
33.305320764091,1008,1000
33.316522764091,1008,1000
33.320765764091,1008,1000
33.330213011618,1008,1000
33.340213011618,1008,1000
33.350213011618,1008,1000
33.360213011618,1008,1000
33.382856008069,1008,1000
33.401975325218,1008,1000
33.40452641739,1008,1000
33.416961509562,1008,1000
33.420389601734,1008,1000
33.421683693906,1008,1000
33.452405014904,1008,1000
33.455532107076,1008,1000
33.462606199248,1008,1000
33.46883929142,1008,1000
33.471218383592,1008,1000
33.482617018453,1008,1000
33.490213018453,1008,1000
33.50076702517,1008,1000
33.51021302517,1008,1000
33.52345902517,1008,1000
33.539699801807,1008,1000
33.551558919411,1008,1000
33.553704037015,1008,1000
33.56090202517,1008,1000
33.576693801807,1008,1000
33.588338021621,1008,1000
33.591641139225,1008,1000
33.60021302517,1008,1000
33.612464031777,1008,1000
33.643145028228,1008,1000
33.644448171106,1008,1000
33.646440313984,1008,1000
33.650213031777,1008,1000
33.660213031777,1008,1000
33.673525820474,1008,1000
33.680213031777,1008,1000
33.694678820474,1008,1000
33.700875038273,1008,1000
33.711181038273,1008,1000
33.732390839124,1008,1000
33.733829007148,1008,1000
33.763432034724,1008,1000
33.767346202748,1008,1000
33.771472370772,1008,1000
33.781660538796,1008,1000
33.79231370682,1008,1000
33.796259874844,1008,1000
33.800213038273,1008,1000
33.811109044625,1008,1000
33.82825985777,1008,1000
33.855876234098,1008,1000
33.86216242712,1008,1000
33.864154620142,1008,1000
33.865529813164,1008,1000
33.873441044625,1008,1000
33.88048685777,1008,1000
33.891118044625,1008,1000
33.906113876744,1008,1000
33.914447876744,1008,1000
33.923471876744,1008,1000
33.951270876744,1008,1000
33.954092094992,1008,1000
33.95786731324,1008,1000
33.961691531488,1008,1000
33.970213050877,1008,1000
33.997317047328,1008,1000
34.000219265576,1008,1000
34.001630508958,1008,1000
34.011289056997,1008,1000
34.021271056997,1008,1000
34.030213056997,1008,1000
34.052531895758,1008,1000
34.05569913914,1008,1000
34.060213056997,1008,1000
34.072374056997,1008,1000
34.080213056997,1008,1000
34.090213056997,1008,1000
34.100213056997,1008,1000
34.110213063006,1008,1000
34.138173914761,1008,1000
34.140788183155,1008,1000
34.142600451549,1008,1000
34.156828914761,1008,1000
34.162644063006,1008,1000
34.170213063006,1008,1000
34.186675914761,1008,1000
34.190213063006,1008,1000
34.212109068897,1008,1000
34.221092937341,1008,1000
34.222306230657,1008,1000
34.239398933792,1008,1000
34.248918227108,1008,1000
34.250257520424,1008,1000
34.260213068897,1008,1000
34.270902068897,1008,1000
34.282706933792,1008,1000
34.291217068897,1008,1000
34.300213068897,1008,1000
34.310213074674,1008,1000
34.320902074674,1008,1000
34.330213074674,1008,1000
34.363235264413,1008,1000
34.379185582515,1008,1000
34.383504900617,1008,1000
34.384979218719,1008,1000
34.386998536821,1008,1000
34.40606387389,1008,1000
34.412463216594,1008,1000
34.415945559298,1008,1000
34.425357971768,1008,1000
34.433727971768,1008,1000
34.447127080309,1008,1000
34.450528423013,1008,1000
34.463091513199,1008,1000
34.471735080309,1008,1000
34.481082080309,1008,1000
34.494080423013,1008,1000
34.501283977295,1008,1000
34.510213085836,1008,1000
34.520213085836,1008,1000
34.545077103135,1008,1000
34.550615582733,1008,1000
34.557590062331,1008,1000
34.582103633435,1008,1000
34.585112113033,1008,1000
34.598040431739,1008,1000
34.619264022814,1008,1000
34.643201619278,1008,1000
34.648987137846,1008,1000
34.655326656414,1008,1000
34.674772252878,1008,1000
34.679914771446,1008,1000
34.681761290014,1008,1000
34.686083808582,1008,1000
34.69196032715,1008,1000
34.718745943217,1008,1000
34.747202564589,1008,1000
34.750778121819,1008,1000
34.758000679049,1008,1000
34.761756236279,1008,1000
34.786350857651,1008,1000
34.795535414881,1008,1000
34.809180005265,1008,1000
34.813691600815,1008,1000
34.815826196365,1008,1000
34.818892791915,1008,1000
34.832871437745,1008,1000
34.852108083575,1008,1000
34.863830679125,1008,1000
34.871435274675,1008,1000
34.882855870225,1008,1000
34.893562465775,1008,1000
34.914071130605,1008,1000
34.923264764145,1008,1000
34.942383397685,1008,1000
34.948350031225,1008,1000
34.953055664765,1008,1000
34.957356298305,1008,1000
34.977774968175,1008,1000
34.982381601715,1008,1000
35.000040235255,1008,1000
35.028923906527,1008,1000
35.032454577799,1008,1000
35.056172271291,1008,1000
35.075986964783,1008,1000
35.090198636055,1008,1000
35.093815307327,1008,1000
35.109864019179,1008,1000
35.118499727885,1008,1000
35.125154436591,1008,1000
35.145308153277,1008,1000
35.170263869963,1008,1000
35.175860578669,1008,1000
35.189901287375,1008,1000
35.196561996081,1008,1000
35.203788737205,1008,1000
35.206405483035,1008,1000
35.229703222435,1008,1000
35.250087961835,1008,1000
35.252348707665,1008,1000
35.276347447065,1008,1000
35.283340192895,1008,1000
35.290206938725,1008,1000
35.296420684555,1008,1000
35.300131430385,1008,1000
35.32586619677,1008,1000
35.336354979556,1008,1000
35.343982780373,1008,1000
35.373044995265,1008,1000
35.375679778051,1008,1000
35.381749560837,1008,1000
35.402201327103,1008,1000
35.428407110831,1008,1000
35.446658894559,1008,1000
35.456500714033,1008,1000
35.460166533507,1008,1000
35.465588352981,1008,1000
35.470060172455,1008,1000
35.483232956183,1008,1000
35.497509739911,1008,1000
35.502386576501,1008,1000
35.516759432351,1008,1000
35.522226288201,1008,1000
35.539263093443,1008,1000
35.542528949293,1008,1000
35.546581805143,1008,1000
35.553164660993,1008,1000
35.566085466235,1008,1000
35.582123322085,1008,1000
35.585186177935,1008,1000
35.605604065688,1008,1000
35.62484389209,1008,1000
35.629990784122,1008,1000
35.643747676154,1008,1000
35.661503502556,1008,1000
35.672325394588,1008,1000
35.68892422099,1008,1000
35.702323117169,1008,1000
35.706628044999,1008,1000
35.710383972829,1008,1000
35.713072900659,1008,1000
35.744161182925,1008,1000
35.777838110755,1008,1000
35.784565038585,1008,1000
35.808359997927,1008,1000
35.811174961307,1008,1000
35.832704924687,1008,1000
35.841038888067,1008,1000
35.844880851447,1008,1000
35.869299718729,1008,1000
35.894228586011,1008,1000
35.907537469222,1008,1000
35.914030467916,1008,1000
35.91703446661,1008,1000
35.946778353768,1008,1000
35.951250352462,1008,1000
35.959175351156,1008,1000
35.96472334985,1008,1000
35.967889348544,1008,1000
35.974315347238,1008,1000
35.986132345932,1008,1000
35.991541344626,1008,1000
35.99738634332,1008,1000
36.016325246116,1008,1000
36.019311279886,1008,1000
36.04649618652,1008,1000
36.05646922029,1008,1000
36.05845125406,1008,1000
36.06352628783,1008,1000
36.0710233216,1008,1000
36.089827228234,1008,1000
36.094281262004,1008,1000
36.11537018392,1008,1000
36.136845252408,1008,1000
36.155706320896,1008,1000
36.159133389384,1008,1000
36.162700457872,1008,1000
36.199362383486,1008,1000
36.20486548277,1008,1000
36.226913426912,1008,1000
36.250222371054,1008,1000
36.25737747394,1008,1000
36.281944418082,1008,1000
36.283683520968,1008,1000
36.300799468644,1008,1000
36.309741605756,1008,1000
36.337491742868,1008,1000
36.361159705264,1008,1000
36.37431966766,1008,1000
36.382505804772,1008,1000
36.414279781556,1008,1000
36.421879952564,1008,1000
36.426037123572,1008,1000
36.44737429458,1008,1000
36.462437274812,1008,1000
36.518035623802,1008,1000
36.53153762151,1008,1000
36.534622826192,1008,1000
36.541216030874,1008,1000
36.555595235556,1008,1000
36.557469440238,1008,1000
36.583577437946,1008,1000
36.607087672813,1008,1000
36.631646687583,1008,1000
36.655148702353,1008,1000
36.671132940465,1008,1000
36.677676178577,1008,1000
36.70463920695,1008,1000
36.726667478332,1008,1000
36.732021749714,1008,1000
36.742256021096,1008,1000
36.767589052606,1008,1000
36.777850323988,1008,1000
36.799448355498,1008,1000
36.821232400255,1008,1000
36.824272704565,1008,1000
36.850535752349,1008,1000
36.851856800133,1008,1000
36.853521451247,1008,1000
36.887109895701,1008,1000
36.90889695641,1008,1000
36.931516020026,1008,1000
36.947844356988,1008,1000
36.973848420604,1008,1000
36.980301757566,1008,1000
36.999240821182,1008,1000
37.031256604343,1008,1000
37.070166973767,1008,1000
37.076741343191,1008,1000
37.080938712615,1008,1000
37.092410082039,1008,1000
37.109144173496,1008,1000
37.138186267668,1008,1000
37.17941736184,1008,1000
37.208714509213,1008,1000
37.209384182483,1008,1000
37.235050291445,1008,1000
37.269530485551,1008,1000
37.280934919239,1008,1000
37.312012382168,1008,1000
37.337792505492,1008,1000
37.362754628816,1008,1000
37.37333575214,1008,1000
37.378006875464,1008,1000
37.427293824131,1008,1000
37.472725775207,1008,1000
37.500679914824,1008,1000
37.544170528772,1008,1000
37.66706009738,1008,1000
37.684139261438,1008,1000
37.726396436196,1008,1000
37.726967132712,1008,1000
37.774698270404,1008,1000
37.799218447312,1008,1000
37.817485634684,1008,1000
37.82874954894,1008,1000
37.851609738376,1008,1000
37.90339243501,1008,1000
37.905762636598,1008,1000
37.96251183221,1008,1000
37.999261033798,1008,1000
38.038575245317,1008,1000
38.065148458701,1008,1000
38.177198698249,1008,1000
38.226679612693,1008,1000
38.257416848611,1008,1000
38.284185084529,1008,1000
38.286421303669,1008,1000
38.310140548679,1008,1000
38.327652795305,1008,1000
38.369815142687,1008,1000
38.405091390884,1008,1000
38.417979112524,1008,1000
38.477505981158,1008,1000
38.478310702798,1008,1000
38.567964589252,1008,1000
38.58387485646,1008,1000
38.620233053989,1008,1000
38.623487594521,1008,1000
38.637003871529,1008,1000
38.687339698185,1008,1000
38.791273209386,1008,1000
38.876764503855,1008,1000
39.031185239404,1008,1000
39.078952552572,1008,1000
39.126995455213,1008,1000
39.185176941157,1008,1000
39.20055226355,1008,1000
39.235450592948,1008,1000
39.304834517426,1008,1000
39.31022585452,1008,1000
39.364159191614,1008,1000
39.400236529576,1008,1000
39.425404874104,1008,1000
39.449834218632,1008,1000
39.454181963286,1008,1000
39.474588307814,1008,1000
39.511702658668,1008,1000
39.553527615722,1008,1000
39.597607572776,1008,1000
39.621473319805,1008,1000
39.695216899879,1008,1000
39.714998648394,1008,1000
39.764730629516,1008,1000
39.878356000447,1008,1000
39.881294750995,1008,1000
39.931546502147,1008,1000
39.953622879927,1008,1000
39.973177257707,1008,1000
40.037258271713,1008,1000
40.087484655437,1008,1000
40.108687044326,1008,1000
40.109446798272,1008,1000
40.128520187694,1008,1000
40.145438577116,1008,1000
40.192640602014,1008,1000
40.217112996423,1008,1000
40.313844396118,1008,1000
40.334219796254,1008,1000
40.33738755202,1008,1000
40.368812952156,1008,1000
