X,frankfurt_urban_n_vehicles.MA[5].idLayer/sequenceUpdateCa:vector
223.175158546621,1
297.861069123486,2
298.361069123486,3
298.861069123486,4
299.361069123486,5
299.861069123486,6
342.584806900221,7
385.520141447767,8
386.020141447767,9
386.32381649232,10
386.82381649232,11
387.32381649232,12
387.82381649232,13
388.004803269712,14
388.504803269712,15
389.004803269712,16
389.504803269712,17
390.004803269712,18
390.504803269712,19
391.004803269712,20
391.504803269712,21
392.004803269712,22
392.504803269712,23
393.004803269712,24
393.504803269712,25
394.004803269712,26
394.504803269712,27
395.004803269712,28
395.504803269712,29
396.004803269712,30
396.504803269712,31
397.004803269712,32
397.504803269712,33
398.004803269712,34
398.504803269712,35
399.004803269712,36
399.504803269712,37
400.004803269712,38
400.504803269712,39
401.004803269712,40
401.504803269712,41
402.004803269712,42
402.504803269712,43
403.004803269712,44
403.504803269712,45
404.004803269712,46
404.504803269712,47
405.004803269712,48
405.504803269712,49
406.004803269712,50
406.504803269712,51
406.651933301211,52
407.151933301211,53
407.651933301211,54
408.151933301211,55
408.410775624906,56
