X,frankfurt_urban_n_vehicles.MA[3].udpApp[0]/endToEndDelay:vector
102.559222423821,0.359587
102.576816224909,0.357181
102.619468100871,0.369832
102.639388140409,0.359752
102.655503043397,0.345867
102.735190869717,0.365555
102.789213911259,0.399578
102.841940151545,0.432304
102.851959829969,0.432324
102.865057677289,0.435422
102.896655543205,0.43702
102.957127660851,0.437492
102.990711340205,0.461076
103.026581021164,0.436945
103.033219664386,0.433584
103.073572307608,0.463937
103.085331488714,0.435696
103.101054430495,0.441419
103.104548384091,0.424913
103.195842388283,0.436207
103.219944898992,0.410309
103.233713405278,0.414078
103.264692682422,0.415057
103.270835254878,0.4012
103.301872973723,0.422237
103.306773606567,0.407138
103.349254649945,0.389619
103.389047403051,0.399412
103.435547059378,0.435911
103.457288655456,0.427653
103.477420366864,0.437785
103.48432228618,0.434687
103.519741108038,0.450105
103.555307563988,0.475672
103.58493947561,0.485304
103.614441010424,0.454805
103.617654696866,0.438019
103.730375866258,0.50074
103.740898145824,0.501262
103.753423184048,0.483788
103.772179463614,0.492544
103.799821716152,0.490186
103.824282134241,0.464646
103.833297579499,0.453662
103.902212190452,0.422577
103.913178857656,0.393543
103.921369117858,0.391733
103.931983928848,0.382348
103.939817671404,0.370182
103.975694046548,0.386058
103.989716347204,0.330081
104.011240052535,0.321604
104.022787446425,0.313152
104.053743584513,0.334108
104.057533149981,0.327897
104.072636280693,0.303001
104.096900067403,0.307264
104.109939162168,0.310303
104.137586252022,0.317951
104.156459018488,0.316823
104.16488134665,0.315246
104.178659455604,0.299024
104.19921967511,0.309584
104.201227427963,0.301592
104.223839792839,0.304204
104.242279696405,0.292644
104.264105875083,0.30447
104.299483378293,0.319848
104.320777631235,0.331142
104.326822942895,0.307187
104.354272080371,0.324636
104.381561072205,0.341925
104.388437064039,0.338801
104.395574055873,0.335938
104.402456515834,0.332821
104.445755846878,0.31612
104.462268788756,0.322633
104.537417449008,0.367782
104.56481450272,0.385179
104.610869431483,0.401234
104.617513799563,0.387878
104.640318584021,0.350683
104.645965424291,0.34633
104.649304719109,0.329669
104.683468388427,0.333833
104.705571214154,0.345936
104.722964002852,0.353328
104.73649279155,0.356857
104.768179759866,0.378544
104.797525082254,0.377889
104.824107351894,0.364472
104.83094057953,0.331305
104.856868805598,0.327233
104.869601542282,0.329966
104.88551646737,0.325881
104.888303071864,0.308667
104.898194808548,0.308559
104.934835942498,0.3252
104.942931626774,0.323296
104.97731562321,0.34768
105.029195882043,0.36956
105.043288696753,0.353653
105.067109895031,0.327474
105.100755600808,0.33112
105.107429510584,0.317794
