X,frankfurt_urban_n_vehicles.MA[4].tcpApp[0]/endToEndDelay:vector
414.265502629438,0.447849
414.458112606425,0.18261
414.647602179615,0.17949
414.837766524841,0.180164
415.030752539468,0.182986
415.221063860923,0.180311
415.410536669556,0.179473
415.599828937353,0.179292
415.790638771786,0.18081
415.980551687455,0.179913
416.171200517961,0.180649
416.362359187932,0.181159
416.551857624327,0.179498
416.741042008876,0.179184
416.934162314319,0.18312
417.125249866288,0.181088
417.314927645219,0.179678
417.505880946353,0.180953
417.696326850392,0.180446
417.887423639389,0.181097
418.077317300402,0.179894
418.266582779571,0.179265
418.45813364649,0.181551
418.647764394574,0.179631
418.837272982993,0.179509
419.026809892998,0.179537
419.218099676355,0.18129
419.409205966129,0.181106
419.60068475803,0.181479
419.792353409638,0.181669
419.984356911409,0.182004
420.174862143015,0.180505
420.366239967439,0.181378
420.555674739579,0.179435
420.749362206872,0.183687
420.942127428032,0.182765
421.138910214189,0.186783
421.332019464601,0.183109
421.535988043874,0.193969
421.739372340929,0.193384
421.935012008573,0.18564
422.128783659991,0.183772
422.324015181273,0.185232
422.514024872772,0.18001
422.704455260179,0.18043
422.898636293131,0.184181
423.09704324942,0.188407
423.289345314596,0.182302
423.482516756505,0.183171
423.675586651194,0.18307
423.871320162992,0.185734
424.063066506839,0.181746
424.263969794716,0.190903
424.462761829409,0.188792
424.653129264254,0.180367
424.855953270577,0.192824
425.072167233756,0.206214
425.268006815564,0.18584
425.46411372834,0.186107
425.660402674642,0.186289
425.862070639658,0.191668
426.077111379632,0.205041
426.285247926703,0.198137
426.492274479701,0.197027
426.695631781389,0.193357
426.897845896745,0.192214
427.0995262461,0.19168
427.325938410473,0.216412
427.551804863352,0.215866
427.753025142326,0.19122
427.944992706794,0.181968
428.147394614318,0.192402
428.341593448301,0.184199
428.539735815057,0.188142
428.735569388006,0.185834
428.931355363638,0.185786
429.126418757604,0.185063
429.325423736181,0.189005
429.517949671698,0.182526
429.719528660392,0.191579
429.927357094795,0.197828
430.129996920155,0.19264
430.332877422132,0.192881
430.634175625134,0.291298
430.908017713515,0.263842
431.139755874856,0.221738
431.351362001568,0.201606
431.584371865255,0.22301
431.87297437815,0.278603
433.318074970218,1.4351
