X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
205.806506602227,1
206.806506602227,2
208.806506602227,3
212.806506602227,4
220.806506602227,5
236.806506602227,6
268.806506602227,7
291.134802171855,1
292.134802171855,2
294.134802171855,3
298.134802171855,4
306.134802171855,5
322.134802171855,6
341.09425630951,1
342.09425630951,2
344.09425630951,3
348.09425630951,4
356.09425630951,5
370.38694868052,1
371.38694868052,2
372.09425630951,6
