X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.66973324064,1
198.66973324064,2
200.66973324064,3
204.66973324064,4
212.66973324064,5
228.66973324064,6
260.66973324064,7
292.66973324064,8
301.145984507674,1
302.145984507674,2
304.145984507674,3
308.145984507674,4
316.145984507674,5
332.145984507674,6
340.944167941753,1
341.944167941753,2
343.944167941753,3
347.944167941753,4
355.944167941753,5
371.944167941753,6
381.679723995531,1
382.679723995531,2
384.679723995531,3
388.679723995531,4
396.679723995531,5
